time,rmsAx,rmsAy,rmsAz,rmsGx,rmsGy,rmsGz,meanAx,meanAy,meanAz,meanGx,meanGy,meanGz,stddevAx,stddevAy,stddevAz,stddevGx,stddevGy,stddevGz,mediAx,mediAy,mediAz,mediGx,mediGy,mediGz,avgdisAx,stddisAx,avgampAx,stdampAx,avgdisAy,stddisAy,avgampAy,stdampAy,avgdisAz,stddisAz,avgampAz,stdampAz,avgdisGx,stddisGx,avgampGx,stdampGx,avgdisGy,stddisGy,avgampGy,stdampGy,avgdisGz,stddisGz,avgampGz,stdampGz
"['47478.95814', '47481.64198']",1.192337852,1.047492938,0.785330477,3.67432137,2.036507694,2.05489416,0.070013333,0.312104444,0.229477778,0.150772222,0.39308,-0.55786,1.196948797,1.005517947,0.755262821,3.691793927,2.00940668,1.988801233,0.0632,0.20515,0.0905,-0.0454,-0.02515,-0.47845,9,3.16227766,1.958988889,0.953519108,6,2.449489743,1.092171429,0.870124271,5,2.236067977,0.571511765,0.874092121,6,3.464101615,2.157978571,3.56619645,7,3.16227766,1.678292308,2.516318629,4,1.732050808,0.18374375,1.983375744
"['47479.86282', '47482.54666']",1.424536337,0.799106127,0.718699577,2.26633821,2.174144377,1.015225276,-0.116458889,0.175693333,0.121094444,0.086342222,-0.038957778,0.073317778,1.427721919,0.783920004,0.712393257,2.277380349,2.185973533,1.018247104,-0.59075,0.19325,0.04495,-0.2483,-0.6378,0.09155,9,2.828427125,2.330866667,1.404452282,5,2.449489743,0.835486667,0.655125925,5,2.449489743,0.57918,0.907442045,5,2.236067977,1.4875,2.561970679,5,1.732050808,1.419346667,2.683549942,5,2.449489743,0.64875,1.031090829
"['47480.76747', '47483.45131']",1.572630746,1.288880497,0.719637245,2.227984894,2.225667212,2.337061675,-0.086842222,0.28521,0.143236667,-0.21165,-0.202256667,-0.358967778,1.579028041,1.263969746,0.709189219,2.230334501,2.228875391,2.322266295,-0.41085,0.09905,0.04715,-0.50635,-0.5278,0.16325,9,3,2.082733333,2.062850393,5,2.828427125,1.068613333,1.097360695,5,2,0.66953125,0.782668722,5,2,1.529176471,2.62750929,6,3.16227766,1.391858333,2.351263335,6,2.645751311,0.163213333,2.556893324
"['47481.67213', '47484.35599']",1.684419938,1.60445417,0.72797705,2.08994716,2.400541508,3.258609141,0.147641111,0.228327778,0.187523333,-0.707307778,-0.053502222,-0.595758889,1.687337297,1.597021683,0.707350672,1.977637722,2.413390394,3.221634102,0.1159,-0.1338,0.2437,-0.59025,-0.46805,-0.43115,7,2.828427125,1.908741667,2.161694503,6,3,1.825235714,1.724992523,5,2.449489743,0.7531125,0.670086667,5,2,0.9063,1.834841833,7,4,2.054558333,2.356928823,8,3,0.61421,3.935458447
"['47482.57681', '47485.26067']",1.730516792,1.938686459,0.608439533,2.46134412,2.499826231,3.971376018,0.238617778,0.397885556,0.204576667,-0.969628889,0.129114444,-0.464936667,1.723588799,1.908047135,0.57622595,2.274981473,2.510475711,3.966162387,0.3549,-0.11615,0.24725,-0.92395,0.07125,-0.61795,7,2,1.952783333,2.306731022,6,3.464101615,2.600153846,2.023103685,4,2,0.668927778,0.475907433,5,2,0.8294875,2.001534921,8,3.872983346,3.06854,1.422037046,8,4.358898944,1.266654545,5.173768291
"['47483.48146', '47486.16533']",1.853465197,2.099637561,0.702393367,2.782735303,2.489954893,4.45983463,0.396273333,0.522885556,0.321826667,-0.960251111,0.364058889,-0.653277778,1.820751362,2.044878977,0.627824525,2.626438656,2.476995926,4.436444796,0.6446,0.21795,0.3135,-0.4492,0.1301,-0.62445,6,1.414213562,1.8756,2.634488847,6,2.828427125,2.929730769,2.227369209,5,2.449489743,0.8849,0.550051096,4,1.414213562,0.743594444,2.385488954,7,3.605551275,2.407225,2.280253322,8,5.291502622,3.0358,4.820174962
"['47484.38614', '47487.07001']",1.99250644,2.254827208,0.741597583,2.994577051,2.485076035,4.693538398,0.459597778,0.579013333,0.352294444,-1.098886667,0.357964444,-0.2894,1.949637424,2.191426186,0.656232042,2.80127295,2.472936188,4.710852316,0.75215,0.27505,0.3255,-0.91895,0.0607,-0.11145,7,1.732050808,2.197775,3.050274002,6,3.31662479,3.427466667,2.264512316,5,2.449489743,0.9966,0.576961448,5,1.414213562,0.682661111,2.441433548,6,3.16227766,2.373869231,2.270701943,9,6.244997998,3.75447,4.676444871
"['47485.29082', '47487.97467']",2.073742862,2.306427156,0.796186033,3.252778245,2.338570329,4.71207837,0.368052222,0.60765,0.368127778,-0.996197778,0.378715556,-0.551444444,2.052253439,2.23740694,0.709925399,3.113822152,2.320629791,4.705916959,0.72345,0.21915,0.3576,-0.57665,0.05355,-0.1985,6,2,2.124676923,3.066359518,8,3,3.889781818,2.198167612,5,2.645751311,1.095606667,0.555531775,5,1.414213562,1.10504375,2.613947993,7,3,2.547133333,1.996254116,10,7.810249676,4.8486875,3.628816033
"['47486.19548', '47488.87937']",2.016802743,2.286934107,0.760708097,3.08602556,2.445265474,4.321725683,0.424988889,0.504365556,0.413874444,-0.780354444,0.49468,-0.402768889,1.982561608,2.243120493,0.641842745,3.002459783,2.408121428,4.327022627,0.75215,-0.02395,0.40055,-0.09245,0.26885,-0.141,6,2,2.0446,2.997613261,7,3,3.759690909,2.356321964,6,2.645751311,0.993053333,0.544992158,5,2.449489743,1.598493333,2.057870375,7,3.31662479,2.637875,1.45363562,9,7.615773106,3.513177778,4.775573109
"['47487.10019', '47489.78405']",1.949362199,2.274074722,0.707187672,2.966452218,2.368842053,4.06107489,0.366316667,0.567884444,0.37877,-0.81391,0.168588889,-0.323536667,1.925360779,2.214363426,0.600545559,2.868592096,2.376072534,4.07084564,0.5806,-0.02395,0.32755,-0.2559,0.24145,0.02155,7,2.645751311,2.239566667,2.721899562,7,2.828427125,3.326475,2.453609524,5,2,0.819088235,0.557935749,5,2.236067977,1.53570625,1.873394375,6,3.31662479,2.694983333,1.552441895,10,7.071067812,3.154833333,4.439363527
"['47488.00485', '47490.68872']",1.88601738,2.198798662,0.65717528,2.541026519,2.514450022,3.995437721,0.276146667,0.506286667,0.38332,-0.64031,0.199808889,-0.470454444,1.876143582,2.151704428,0.53679303,2.47280421,2.520540736,3.989871401,0.55725,-0.06345,0.29805,-0.15165,0.36135,0.03725,8,2.449489743,2.78922,2.533079331,7,2.828427125,3.20355,2.488384267,5,1.732050808,0.806682353,0.535028525,5,2.236067977,1.05175,1.98596589,6,3.464101615,2.875291667,1.783374217,8,6.244997998,2.857477778,4.018572719
"['47488.90952', '47491.59337']",1.903069299,2.152812951,0.677386557,2.580762677,2.541864867,4.144364451,0.37521,0.437843333,0.40307,-0.935307778,0.239286667,-0.204884444,1.87616666,2.11962662,0.547464442,2.418789237,2.544753802,4.162486449,0.65725,-0.0429,0.31355,-0.7383,0.40305,0.27745,8,2.645751311,2.89067,2.462288561,7,2.449489743,3.087625,2.320463477,5,2.449489743,0.85678125,0.530758957,5,1.414213562,0.463594118,2.075933855,7,4,3.063991667,1.837188092,10,7.810249676,4.0154125,2.790516872
"['47489.8142', '47492.49803']",1.844746312,2.045265264,0.661906312,2.603162394,2.574842198,4.113585018,0.291086667,0.535464444,0.389875556,-0.937504444,0.133742222,-0.299621111,1.831841266,1.984985508,0.537895729,2.442090162,2.585771966,4.125643022,0.64675,0.1842,0.2953,-0.7914,0.32295,0.24535,8,2,2.217445455,2.600432751,7,2.449489743,2.948716667,2.185525876,5,2.236067977,0.8867375,0.494167764,5,2.236067977,0.391166667,2.347422115,6,3.872983346,2.997075,1.750435898,10,8.426149773,3.9644125,2.65804818
"['47490.71887', '47493.40272']",1.854815047,2.115452302,0.664708755,2.59209866,2.38158255,4.417689511,0.382372222,0.66663,0.390637778,-0.83377,0.206587778,-0.541464444,1.825141923,2.018918555,0.540823207,2.468093643,2.385897527,4.408943564,0.76925,0.22585,0.3324,-0.7914,0.4185,0.17455,7,1.414213562,2.035281818,2.541311343,7,2,2.888508333,2.086979263,5,2.236067977,0.8158,0.471038666,5,2,0.44768,2.346216306,8,5,2.541390909,1.533596233,9,7.937253933,4.0106125,2.613046791
"['47491.62352', '47494.30738']",1.818330198,2.097667742,0.667612639,2.635112755,2.283727217,4.367233648,0.332691111,0.557198889,0.399608889,-0.856218889,0.229125556,-0.235215556,1.797650526,2.033639958,0.537803935,2.506090917,2.284933637,4.385325765,0.75525,0.151,0.34835,-0.68715,0.24075,0.5968,7,2.236067977,1.831927273,2.449304874,7,2.236067977,3.028666667,2.201749214,5,2.449489743,0.853635294,0.494042517,5,2,0.717466667,2.118425703,8,4.898979486,2.386627273,1.698191145,9,7.937253933,4.15745,2.421021023
"['47492.52818', '47495.21205']",1.919306916,2.151869255,0.683249441,2.569498843,2.32269652,4.306572377,0.26922,0.553903333,0.412735556,-0.810017778,0.19529,-0.382757778,1.91097765,2.091007808,0.547549438,2.452143285,2.327438396,4.313560524,0.7572,0.10935,0.37995,-0.71575,0.009,0.26205,7,2.828427125,2.047433333,2.545397046,7,2.645751311,3.4576,2.28920743,5,2.645751311,0.97853125,0.573763282,5,1.732050808,0.85072,1.988657951,7,4.472135955,2.507718182,2.282810835,10,7.810249676,4.1823375,2.630973674
"['47493.43287', '47496.11676']",1.926745742,2.195031957,0.724411084,2.615699531,2.405602094,4.05815625,0.332065556,0.504104444,0.428097778,-0.713232222,0.344044444,-0.332667778,1.908547732,2.148330839,0.58765707,2.530680383,2.394211035,4.067156458,0.7778,0.04295,0.4047,-0.4807,0.40505,0.1489,6,1.414213562,1.804192857,2.644870278,7,2.828427125,3.557318182,2.31719536,6,2.828427125,1.056773333,0.597074583,6,2.236067977,1.021566667,1.879906497,7,3.605551275,2.6976,2.283660996,10,7.483314774,4.1366375,2.718954498
"['47494.33753', '47497.02141']",1.959853258,2.247284582,0.760012485,2.669055614,2.311675559,4.178884673,0.369627778,0.558665556,0.378417778,-0.851737778,0.207522222,-0.12033,1.935464433,2.188930967,0.662797159,2.543677017,2.315240317,4.200553471,0.73635,0.01725,0.284,-1.1177,0.0914,0.4225,6,2.236067977,2.223476923,2.593505796,7,2.828427125,3.411036364,2.30767706,5,2.236067977,0.89004375,0.789137199,5,2.449489743,0.901529412,2.324046842,6,4,3.239554545,1.808019442,11,7,4.1832,2.898533467
"['47495.24223', '47497.92607']",1.910815829,2.140943783,0.761324016,2.61034261,2.30265483,3.964678635,0.260386667,0.465183333,0.354147778,-0.747242222,0.293873333,-0.223314444,1.903596338,2.101503013,0.677714473,2.51511517,2.29661988,3.980560432,0.56025,-0.0634,0.21305,-0.87625,0.24225,0.2176,6,2.449489743,2.523183333,2.299802803,7,2.828427125,3.140416667,2.369405172,4,2,0.906029412,0.715877412,4,1.732050808,0.934211111,2.311419575,6,3.464101615,2.216776923,2.576225885,8,5.567764363,3.044566667,4.018566248
"['47496.14691', '47498.83076']",1.863030477,2.088424657,0.752863393,2.57918717,2.471494854,3.758241828,0.302792222,0.39689,0.360727778,-0.784543333,0.39494,-0.132206667,1.848558346,2.061851542,0.66451882,2.470733957,2.453403572,3.776957448,0.5529,-0.0844,0.20855,-0.80785,0.3489,0.13305,7,2.828427125,2.635581818,2.338886641,7,2.449489743,3.0121,2.339707975,4,2,0.827561111,0.737142233,5,2.449489743,1.024294118,2.452931452,6,3.464101615,2.360761538,2.578431218,8,5.744562647,2.9297,3.980812481
"['47497.05156', '47499.73541']",1.843671667,2.011812946,0.695734386,2.718977567,2.386795902,3.556880652,0.23992,0.488907778,0.347905556,-0.713083333,0.249343333,-0.177457778,1.838235368,1.962434988,0.605876888,2.638504013,2.387034341,3.572352927,0.4388,0.2397,0.2187,-0.6912,0.29335,0.17445,6,2.236067977,2.03255,2.490605238,7,2.645751311,2.90095,2.090777127,5,2.236067977,0.890488235,0.627265926,6,2.828427125,1.573978571,2.293075036,5,2.828427125,1.6022,2.537929407,10,6.32455532,2.821055556,3.749409466
"['47497.95623', '47500.64007']",1.877808733,2.121667145,0.716541176,2.866715019,2.492422089,4.023765072,0.235773333,0.59543,0.372726667,-0.692652222,0.442267778,-0.526916667,1.873385122,2.04781087,0.615397451,2.797362142,2.466610825,4.011463876,0.44925,0.27725,0.2962,-0.3338,0.46465,-0.142,6,1.732050808,2.039061538,2.544616229,7,2.645751311,2.934441667,2.015554748,5,2.236067977,0.881022222,0.611385311,6,2.828427125,1.746466667,2.122256595,5,2.645751311,1.916313333,2.222067083,9,7,3.88075,2.680033519
"['47498.86091', '47501.54475']",1.945496271,2.131413733,0.832504075,2.976488815,2.583970407,4.175428447,0.349,0.449714444,0.492154444,-0.940842222,0.35406,-0.204286667,1.924659394,2.095102175,0.675213104,2.839700771,2.57393812,4.193791922,0.5714,0.16975,0.4204,-1.1136,0.2696,0.1703,7,2.449489743,2.311941667,2.735562983,6,2.449489743,3.068141667,2.085354046,5,2.645751311,1.1020375,0.645698377,6,2.449489743,1.226664286,2.258728116,6,3.605551275,1.771892857,2.518979236,9,6.633249581,3.8002375,2.688532638
"['47499.76556', '47502.44941']",1.996119797,2.15687094,0.839935891,2.908144304,2.834658758,3.947494226,0.281132222,0.474115556,0.507197778,-0.995876667,0.247797778,-0.446407778,1.987294764,2.115904466,0.673260092,2.747619943,2.839626871,3.944144812,0.4309,0.01835,0.3877,-1.1136,0.31435,0.0381,8,2.236067977,2.697109091,2.830312022,7,2.449489743,2.923161538,2.373568306,5,2.236067977,1.24971875,0.563313944,5,1.732050808,0.894573333,2.235284032,7,3.605551275,2.733075,2.504981699,10,6.244997998,3.6512875,2.689749737
"['47500.67022', '47503.35413']",1.978030868,2.119890186,0.849068885,2.79115565,2.756329494,3.654278626,0.378738889,0.445177778,0.533491111,-0.749585556,0.38794,-0.461994444,1.952309687,2.084230797,0.664234531,2.703681266,2.744180635,3.645265063,0.4944,-0.0267,0.4024,-0.83825,0.6847,-0.15635,8,2.449489743,2.842872727,2.358349529,6,2.449489743,3.010533333,2.272087428,5,2.236067977,1.21448125,0.49413705,5,1.414213562,0.8641,2.248244392,7,3.872983346,3.317066667,1.847414692,8,5,2.603622222,3.578356806
"['47501.5749', '47504.2588']",1.905881406,2.107534344,0.750166536,2.804434674,2.61770674,3.623512851,0.342791111,0.491945556,0.447704444,-0.845135556,0.200076667,-0.234061111,1.885304007,2.060795506,0.605294529,2.689041381,2.624671647,3.636202906,0.5259,-0.02465,0.3445,-0.68825,0.59455,0.171,8,2.449489743,2.849672727,2.429624317,7,2.449489743,2.935569231,2.082333254,5,2.236067977,1.123529412,0.502896874,5,1.414213562,0.995470588,2.167385257,6,3.872983346,3.120391667,1.795795713,10,5.830951895,2.6252,3.550589823
"['47502.47959', '47505.16345']",1.832051841,1.997374238,0.732405313,2.707832522,2.510090208,3.637345292,0.163735556,0.426621111,0.403815556,-0.597303333,0.225347778,-0.424353333,1.834943024,1.96221282,0.614447304,2.655929792,2.513959701,3.632745042,0.46815,-0.01095,0.32015,-0.51345,0.6577,0.05625,8,2.236067977,2.143372727,2.643099717,7,2.449489743,2.720958333,2.033317729,5,2.236067977,1.04983125,0.498485688,5,1.414213562,0.85776875,2.372480261,7,4,2.893418182,1.638299289,10,6,2.678422222,3.511246469
"['47503.38428', '47506.06814']",1.815037393,2.116434375,0.785700915,2.751545419,2.474626981,3.823014402,0.337052222,0.372131111,0.451281111,-0.766477778,0.258236667,-0.323166667,1.793459053,2.095133904,0.646776065,2.657438703,2.474903985,3.830671924,0.6288,-0.0539,0.31505,-0.60845,0.57445,0.1376,7,2,2.084963636,2.593444138,6,2.236067977,2.780633333,2.12117112,5,2.236067977,1.044529412,0.566129552,5,1.414213562,1.06675625,2.376651098,7,3.464101615,2.088116667,2.025549148,10,6.164414003,3.626325,2.628151536
"['47504.28895', '47506.97279']",1.813596574,2.078935472,0.80412188,2.871751066,2.562079329,3.777003992,0.28167,0.47611,0.449906667,-0.905293333,-0.014214444,-0.340005556,1.801626946,2.03502002,0.670214111,2.740593381,2.576393175,3.78274317,0.54045,0.04315,0.312,-0.931,0.16165,0.1981,9,2.236067977,2.39287,2.323592312,7,2.645751311,2.794283333,2.096911596,5,2.449489743,1.060105882,0.552044467,5,1.414213562,0.913970588,2.258032007,6,2.828427125,2.236118182,2.10146984,9,5,2.53228,3.505205497
"['47505.1936', '47507.87746']",1.927169087,2.235239584,0.824860641,2.845346194,2.60939041,4.050459091,0.385705556,0.611418889,0.480034444,-0.759913333,0.196073333,-0.605227778,1.89875498,2.162036246,0.674550045,2.757354623,2.616590586,4.02742374,0.66065,0.083,0.3688,-0.62365,0.2098,0.06655,10,1,3.522425,0.982353231,7,2.645751311,3.045615385,2.12514771,5,2.236067977,1.078805882,0.575562254,5,1.414213562,0.98163125,2.069828467,7,4.69041576,2.708691667,2.522504876,8,4.69041576,2.644322222,3.719078268
"['47506.09829', '47508.78213']",1.910527578,2.145572177,0.814628882,2.691090656,2.585315483,3.934065705,0.364996667,0.464137778,0.476541111,-0.777041111,0.099087778,-0.262628889,1.885844297,2.106504235,0.664404698,2.590899898,2.597888941,3.947280266,0.6109,0.0323,0.3688,-0.88345,0.05515,0.3804,9,2.449489743,3.326466667,2.173307165,7,2.449489743,2.9181,2.173170249,5,2.236067977,1.029964706,0.603170902,5,1.414213562,0.822288235,2.069884388,8,5.385164807,3.297627273,2.283497499,8,5.291502622,2.725644444,3.657142771
"['47507.00294', '47509.68682']",1.866345963,2.111481792,0.770176743,2.4893423,2.550118738,3.76507818,0.303625556,0.492833333,0.433384444,-0.577827778,0.1662,-0.418351111,1.851799276,2.064663533,0.640237952,2.43491599,2.55895318,3.762726187,0.5438,-0.0273,0.2891,-0.5477,0.08275,0.12555,9,2.449489743,3.1814,2.155667772,7,2.828427125,2.879225,2.231058253,4,1.732050808,0.951382353,0.603581316,4,1,0.941161111,1.984719474,6,3.872983346,3.223333333,2.241036926,10,6.8556546,3.6610875,2.406828882
"['47507.90761', '47510.59151']",1.921045706,1.933181851,0.737940046,2.461797272,2.677859432,3.591751235,0.413552222,0.384436667,0.431221111,-0.561202222,0.186455556,-0.206057778,1.88651395,1.905185256,0.602190271,2.410405366,2.686325948,3.605924497,0.55065,-0.11645,0.2834,-0.5724,0.0318,0.1526,8,2.645751311,2.83706,2.751320727,7,2.828427125,2.489616667,2.083533539,4,2,0.889738889,0.626946439,4,1.732050808,1.190744444,1.929063984,7,4,3.820858333,3.024717064,8,5.477225575,2.60525,3.66369936
"['47508.81231', '47511.49616']",2.026985721,1.829772589,0.809146403,3.304018485,2.668206054,3.268223637,0.388735556,0.284895556,0.307246667,-0.898267778,-0.399851111,0.046565556,2.000505611,1.81758329,0.752737064,3.197380921,2.652854806,3.286199549,0.3471,-0.0391,0.23615,-1.09725,-0.5863,0.17485,8,2,3.400863636,2.578274892,7,2.449489743,2.28,1.711199656,5,2.236067977,1.0362,0.625838862,5,2.236067977,2.246566667,2.66887818,6,3.31662479,3.137833333,3.323911501,7,4.123105626,2.086183333,3.302374654
"['47509.71698', '47512.40085']",1.970472557,1.677615277,0.944599508,3.631166043,2.589358546,3.387272728,0.491175556,0.084262222,0.18997,-0.858975556,-0.582516667,-0.159796667,1.918964434,1.684884421,0.930483544,3.547870867,2.537119222,3.402456714,0.48785,0.0065,0.24595,-1.09725,-0.87795,0.027,7,2.828427125,3.340908333,2.315303174,7,3.741657387,2.170708333,1.272341695,6,3.464101615,1.149646667,0.713003879,6,2.645751311,2.513423077,3.377828278,6,2.449489743,2.3952,3.351011124,7,3.741657387,2.201936364,3.556161781
"['47510.62166', '47513.30552']",1.901304057,1.794662991,0.965929138,3.9084212,2.418354035,3.606544105,0.514805556,0.133237778,0.110637778,-1.444818889,-0.830075556,0.226592222,1.840535804,1.799736764,0.964947774,3.651908719,2.284158864,3.61958386,0.57075,0.33175,0.14275,-2.22265,-1.06705,0.4423,6,2.449489743,2.696169231,2.522185114,7,3.741657387,2.329858333,1.205178392,6,3.16227766,0.94792,0.830041731,6,2.236067977,1.172507143,4.103843445,6,2.236067977,1.437007143,1.974708594,8,5.099019514,3.389654545,2.766051525
"['47511.52631', '47514.21017']",1.866027453,1.924775299,0.838053546,3.346928321,2.554255893,4.102327602,0.326044444,0.476358889,0.10899,-1.049573333,-0.266581111,-0.550206667,1.847615569,1.875345045,0.835591315,3.195905474,2.554538132,4.088037899,0.45785,0.45715,0.1093,-1.12895,-0.8747,-0.06,6,2.645751311,1.737130769,2.776420582,6,3,2.541976923,1.631926195,5,3.16227766,0.750057143,0.762270303,5,1.732050808,0.49471875,3.422597537,7,2.828427125,2.131169231,2.053022905,9,5,2.890866667,4.047376321
"['47512.431', '47515.11484']",1.897087349,2.002152284,0.685122399,2.883061341,2.77256778,4.123294851,0.278012222,0.477193333,0.197076667,-1.049088889,0.237695556,-0.36723,1.887119156,1.955347109,0.659841775,2.700459736,2.777835554,4.129917199,0.45245,0.4057,0.10555,-1.24625,0.1128,0.29505,7,2.645751311,1.872163636,2.954172747,7,2.828427125,2.716658333,1.854422823,4,2,0.680194444,0.626485502,5,1.732050808,0.245046667,2.889164772,8,4.69041576,3.058827273,1.847039022,8,4.472135955,2.597033333,3.808782738
"['47513.33567', '47516.01953']",1.730424601,1.924873114,0.604315512,2.466843224,3.06418408,3.845593051,0.142703333,0.464594444,0.18373,-0.942277778,0.060728889,-0.529442222,1.734191698,1.878428597,0.578934,2.292558865,3.080745289,3.830312153,0.4202,0.02775,0.04435,-1.4276,0.08035,0.2777,9,2.449489743,2.360422222,1.915857227,7,2.828427125,2.561133333,2.053905664,4,2,0.671442105,0.533370785,5,2,0.465306667,2.534722157,7,5.196152423,3.47505,2.063075367,9,5.099019514,2.1286,3.414918262
"['47514.24033', '47516.9242']",1.581452758,1.811941693,0.596344933,2.368034767,3.174323972,3.742175536,0.17903,0.405685556,0.198395556,-1.057663333,0.103,-0.565703333,1.580089237,1.775835532,0.565526338,2.130580772,3.19042657,3.719893639,0.481,-0.1869,0.04185,-1.4924,0.0978,0.19305,11,2,2.594875,0.297297238,7,2.449489743,2.409691667,1.983912447,4,1.414213562,0.61029,0.525694842,6,2.449489743,0.39588,2.289804852,12,8,3.721225,2.043337734,9,5.196152423,1.952633333,3.561666023
"['47515.14502', '47517.82887']",1.538559708,1.815613548,0.515818683,2.258173307,3.152529627,3.616603947,0.178323333,0.4251,0.169882222,-1.107763333,0.027446667,-0.367092222,1.536752043,1.775035462,0.489769551,1.978816572,3.170070846,3.618082034,0.63745,-0.1869,0.04975,-1.4924,0.1414,0.3302,9,2.645751311,2.11282,1.25713049,8,2.828427125,2.543,1.825913891,4,1.414213562,0.530752632,0.476934268,5,2,0.3991875,2.154631466,13,10,4.713533333,1.084651416,9,4.123105626,1.09889,3.957241492
"['47516.04968', '47518.73353']",1.469251537,1.699452772,0.520954902,2.123890614,2.97517371,3.444581762,0.076318889,0.31582,0.165637778,-0.881813333,0.074044444,-0.52941,1.475488095,1.679204502,0.496688271,1.94300385,2.990914787,3.422723423,0.4664,-0.3386,0.03425,-1.2787,0.43035,0.25775,8,3.16227766,1.561572727,1.558962332,9,2.449489743,3.049722222,1.257108296,4,1.414213562,0.467594444,0.486252311,6,2.236067977,0.5634,1.918285166,13,8.94427191,4.097016667,1.240676221,8,3,0.497572727,4.187419026
"['47516.95435', '47519.63821']",1.380334414,1.62368,0.492121589,2.045125023,3.133797276,3.108466597,0.109123333,0.265491111,0.181896667,-0.834056667,0.150507778,-0.36841,1.383723065,1.610801354,0.459833305,1.877781757,3.147717115,3.103849511,0.5879,-0.3025,0.1012,-1.12435,0.5048,0.25775,8,3.464101615,1.386545455,1.444709839,11,0,3.10765,0.240496677,5,1.732050808,0.412211111,0.4569379,5,1.732050808,0.78091875,2.131915318,11,7.874007874,3.964557143,1.558283228,7,0,-0.013025,4.031566538
"['47517.85902', '47520.54287']",1.373591441,1.620553583,0.499153396,2.318302366,3.348822512,3.042802725,0.081906667,0.326044444,0.188018889,-0.99012,-0.105762222,-0.483261111,1.378828793,1.59630896,0.464978807,2.107975604,3.365903707,3.021011886,0.48465,-0.1228,0.1588,-1.13905,0.4883,0.18205,7,2.828427125,1.291509091,1.451661677,11,0,3.1796875,0.346644991,4,1.414213562,0.478773684,0.447568063,5,1.732050808,0.9069375,2.235595914,9,7.071067812,3.703425,1.845111873,8,2.236067977,0.322090909,3.751048854
"['47518.7637', '47521.44757']",1.546798872,1.747558497,0.511107995,2.493813842,3.470601717,3.424114728,0.04067,0.413088889,0.210668889,-0.876684444,0.128581111,-0.662265556,1.554926723,1.707546517,0.468280385,2.347716719,3.487648971,3.378279831,0.4669,-0.04415,0.2205,-1.13775,0.6953,0.05515,8,2.828427125,1.4634,1.813235626,10,2,2.949422222,1.12453433,4,1.414213562,0.5815,0.394535172,5,1.732050808,1.297182353,2.473823476,10,6.92820323,3.741866667,1.976114693,7,2.236067977,-0.122233333,4.198978586
"['47519.66836', '47522.35225']",1.682093279,1.852571743,0.579016392,2.579030709,3.299149878,3.713164259,0.164666667,0.323391111,0.2375,-1.054662222,0.147531111,-0.319514444,1.683392248,1.834346538,0.531024407,2.366711628,3.314313873,3.720116798,0.5268,-0.06855,0.23985,-1.24345,0.7627,0.25855,8,2.449489743,1.85885,2.047356483,9,2.449489743,3.349388889,1.27218493,4,1,0.67399,0.40632423,4,1.732050808,0.862377778,2.347062337,9,6.480740698,3.33075,1.805776436,7,2.645751311,1.08802,4.138234813
"['47520.57302', '47523.25693']",1.764054244,1.838694842,0.58665071,2.714129345,3.272496102,3.808812435,0.117785556,0.40902,0.249732222,-1.124574444,0.043265556,-0.464356667,1.769978273,1.802666946,0.53381559,2.484027035,3.290541936,3.801578995,0.467,0.02445,0.23985,-1.28995,0.6781,0.0576,9,2,2.458966667,1.760257181,9,2.236067977,3.3881,1.263519216,4,1,0.7128,0.377655531,4,1.732050808,0.737647368,2.344131418,6,4.795831523,3.293972727,1.712978146,7,3.605551275,0.496533333,4.451491723
"['47521.47773', '47524.16159']",1.696028965,1.804424903,0.59355121,2.610015369,3.271080985,3.783451378,0.232254444,0.427746667,0.260943333,-1.052376667,0.181136667,-0.662485556,1.689463352,1.762813067,0.536101674,2.401828709,3.284359306,3.745867461,0.52775,0.033,0.2271,-1.17715,0.6096,-0.0502,9,2.236067977,2.44681,1.594704559,9,2.236067977,3.1848,1.317536335,4,1.414213562,0.64837,0.429724553,4,2,0.507633333,2.293087082,9,6.08276253,3.17323,2.11932131,8,5.099019514,1.673533333,3.744301815
"['47522.3824', '47525.06625']",1.639024921,1.773125299,0.569968391,2.733944037,3.373079517,3.655677099,0.247317778,0.464712222,0.236997778,-1.247748889,0.07899,-0.541118889,1.62933534,1.720730929,0.521262963,2.446234308,3.391046275,3.635661209,0.56655,0.0822,0.15395,-1.611,0.31065,0.1527,8,2.236067977,1.924981818,1.984566259,8,2.449489743,2.842854545,1.541981659,4,2.449489743,0.655042105,0.409738984,4,1.732050808,0.193223529,2.448545053,8,5.830951895,2.813633333,3.563210131,9,5.477225575,1.796633333,3.731282369
"['47523.28708', '47525.97096']",1.622364571,1.730723608,0.616025816,2.590248327,3.448863717,3.788462904,0.097892222,0.417423333,0.212305556,-1.022052222,0.065788889,-0.830371111,1.628480895,1.689041272,0.581525252,2.393417022,3.467554182,3.717048711,0.4445,-0.1169,0.1189,-1.484,0.0268,-0.0123,8,2,1.388654545,2.169156662,8,2.645751311,2.80866,1.683779534,5,2.828427125,0.701664706,0.507360188,5,1,-0.22594375,2.546850265,8,4.582575695,2.532611111,3.781290019,10,5.916079783,2.9509625,2.13694616
