time,rmsAx,rmsAy,rmsAz,rmsGx,rmsGy,rmsGz,meanAx,meanAy,meanAz,meanGx,meanGy,meanGz,stddevAx,stddevAy,stddevAz,stddevGx,stddevGy,stddevGz,mediAx,mediAy,mediAz,mediGx,mediGy,mediGz,avgdisAx,stddisAx,avgampAx,stdampAx,avgdisAy,stddisAy,avgampAy,stdampAy,avgdisAz,stddisAz,avgampAz,stdampAz,avgdisGx,stddisGx,avgampGx,stdampGx,avgdisGy,stddisGy,avgampGy,stdampGy,avgdisGz,stddisGz,avgampGz,stdampGz,skewAx,skewAy,skewAz,skewGx,skewGy,skewGz,kurtAx,kurtAy,kurtAz,kurtGx,kurtGy,kurtGz
"['44074.7782', '44077.46242']",1.315254625,2.008860267,0.793772402,2.328679007,2.613543687,3.862244093,0.089544444,0.361201111,0.239007778,-0.762674444,-0.014168889,-0.039288889,1.319554261,1.987191569,0.76117511,2.212570382,2.628146881,3.883680525,0.3312,-0.352,0.38595,-0.70445,0.17365,-0.6673,4,1.414213562,0.687821053,1.634875327,8,3,3.064718182,2.626636026,8,3.605551275,0.885681818,0.78732059,4,1,0.73637619,2.221752335,7,2,1.716330769,2.968728247,6,3.741657387,2.514435714,4.40970332,0.022814491,1.199860774,-0.516889064,-0.19223004,-0.03464108,0.376807328,-1.031792169,0.335451027,1.034803175,0.364049963,-1.112479997,-0.277628128
"['44075.68297', '44078.36721']",1.423264168,2.119569749,0.833465368,2.221448018,2.589709017,3.941240783,0.062561111,0.405632222,0.211128889,-0.741178889,0.032823333,-0.238818889,1.429854357,2.092048773,0.810798053,2.105887049,2.604008121,3.956037911,0.0738,-0.4286,0.3564,-0.68415,0.4835,-0.73085,4,1,0.913405263,1.83400672,7,3.741657387,3.2754,2.761394436,10,1,1.190075,0.664834615,5,1.732050808,0.838372222,2.194194,6,2.645751311,2.254461538,2.572643426,7,4.69041576,2.309184615,4.745328538,0.308352011,1.228137152,-0.675072424,-0.199165795,-0.058790264,0.478126815,-0.581818448,0.329991592,1.448904267,-0.074319839,-1.062959949,-0.103628613
"['44076.58777', '44079.27197']",1.475766138,2.11159634,0.864861727,2.408884104,2.682260931,4.149293066,0.12732,0.490263333,0.180495556,-0.856348889,0.121384444,-0.319577778,1.478500523,2.065400598,0.850555962,2.264144129,2.694524319,4.160144322,0.442,-0.23615,0.29575,-0.8237,0.80875,-0.54685,4,1.414213562,0.997584211,1.971470131,7,3.741657387,2.923283333,2.945498071,7,3.741657387,0.862966667,0.836786608,5,2.449489743,0.9647375,2.181938829,5,2.449489743,1.953966667,2.966810745,6,4.69041576,2.717125,5.114964802,0.206638742,1.182149661,-0.508600666,-0.18655409,-0.105112415,0.392379019,-0.762229555,0.272875524,1.241379841,-0.431188978,-1.050863328,-0.234253827
"['44077.49257', '44080.17676']",1.453568548,2.123118676,0.849434364,2.87366973,2.68238704,4.02049831,0.094058889,0.565547778,0.184357778,-0.964863333,-0.05596,-0.277381111,1.458648368,2.057873278,0.833832261,2.722010744,2.696827482,4.033388703,0.58805,-0.29115,0.2774,-0.9151,0.62605,-0.40735,4,0,0.659385,1.786099745,7,3.31662479,3.068554545,2.562655953,5,2.645751311,0.706875,0.777382804,6,2.828427125,2.079384615,1.895221743,4,1.414213562,1.76076875,2.88190002,7,5.196152423,2.173533333,4.638466093,0.093441572,0.997087654,-0.227499883,-0.325831683,-0.118331995,0.217124363,-0.903675124,-0.354949492,0.536444895,0.00947778,-1.168278802,-0.309180064
"['44078.39736', '44081.08159']",1.374298517,1.886287205,0.804040316,3.043525149,2.800246307,3.772549008,-0.020845556,0.421846667,0.253507778,-0.847618889,0.010056667,-0.618312222,1.38183874,1.84881144,0.767304616,2.939488757,2.815915924,3.742383188,0.37165,-0.27745,0.26755,-0.69255,0.638,-0.54685,4,1,0.532042857,1.680305281,8,3.16227766,3.33944,2.205434056,4,1.414213562,0.57297,0.745053571,5,2.645751311,1.73311875,2.394021184,4,1.732050808,1.516958824,3.177884697,9,5.744562647,2.40291,4.174030194,-0.077830739,1.082961914,0.072482121,-0.397920285,-0.129559733,0.106112708,-1.361233255,-0.088642754,0.189575587,-0.009712782,-1.236558948,-0.45863187
"['44079.30213', '44081.98637']",1.310147442,1.826217931,0.778325821,2.941639232,2.87461589,3.469086787,0.04292,0.374116667,0.266666667,-0.8639,0.140861111,-0.522103333,1.31678011,1.797500695,0.735314635,2.827677481,2.887247668,3.448786486,0.47555,-0.2849,0.2838,-0.4404,1.05765,-0.2819,4,1.414213562,0.548275,1.560065178,8,3.16227766,3.32531,1.863796117,4,1.414213562,0.583944444,0.732553451,5,2.449489743,1.4893125,2.476981514,5,2.449489743,1.4726,3.13189487,7,4.123105626,1.671963636,3.537247399,-0.203975495,1.122890455,0.123572888,-0.415264881,-0.243848971,-0.106451549,-1.334986593,0.031677067,-0.184890634,0.220996824,-1.310937378,-0.537710741
"['44080.20695', '44082.89121']",1.287850119,1.818849367,0.767058559,2.555498897,2.811400669,3.492715395,0.020447778,0.388075556,0.199094444,-0.818452222,-0.072824444,-0.458512222,1.294901773,1.786921697,0.744920033,2.434452968,2.826202297,3.481886456,0.2488,-0.25135,0.20275,-0.5532,0.7714,-0.18975,5,1.414213562,0.802505556,1.492669417,8,3.31662479,3.25232,2.107478142,6,2.449489743,0.619066667,0.789727529,4,1.414213562,0.62979,2.49816148,5,3.31662479,1.938986667,2.762971369,8,3.464101615,1.797354545,3.915054252,-0.088882364,1.142807382,0.047072415,-0.059646145,-0.130201815,0.036930651,-1.285509369,0.106071009,-0.18589222,-0.110207578,-1.302292252,-0.502768105
"['44081.11174', '44083.79598']",1.245712373,1.879393175,0.777031966,2.49042286,2.812247594,3.379973655,0.02791,0.346678889,0.181847778,-0.876297778,0.009353333,-0.509024444,1.252376758,1.857489912,0.759685813,2.344220099,2.827986965,3.360143861,0.16125,-0.2652,0.22895,-0.64885,0.85355,-0.42975,5,1.732050808,0.867582353,1.489427186,7,3.605551275,2.756058333,2.571883215,7,2.828427125,0.808575,0.823437768,4,1.414213562,0.54069,2.270565655,5,2.828427125,2.02149375,2.774730683,7,4.472135955,1.895790909,3.542952311,-0.008226796,1.271542061,-0.172771135,-0.653553654,-0.181527877,0.099574706,-1.350669345,0.612480669,0.565633225,2.204675864,-1.26622596,-0.40251689
"['44082.01653', '44084.70082']",1.255635072,1.901902041,0.808502778,2.445432402,2.720208292,3.348192198,0.066838889,0.316538889,0.197578889,-0.832536667,-0.038944444,-0.3388,1.260879306,1.885882219,0.788381497,2.312234218,2.735167319,3.349667936,0.449,-0.2927,0.22895,-0.7496,0.654,-0.24605,5,1.732050808,0.938713333,1.467012096,7,3.872983346,3.103109091,2.615813587,6,3,0.668372727,0.805319696,4,1.414213562,0.49975,2.241404427,5,3,1.911288235,2.520353343,7,4.582575695,2.066681818,3.530599511,-0.065730117,1.325430336,-0.13188947,-0.834568358,-0.130845626,0.060478352,-1.359514767,0.729784039,0.373992651,2.755103361,-1.204155595,-0.381986411
"['44082.92136', '44085.60563']",1.260704363,1.809279773,0.782231788,2.405335794,2.710830458,3.319380916,0.044552222,0.354735556,0.144366667,-0.864415556,-0.02204,-0.430422222,1.266975311,1.784102829,0.773101409,2.257218987,2.725927203,3.309795427,0.2891,-0.27845,0.18735,-0.5204,0.27145,-0.17335,5,1.732050808,0.91883125,1.442811824,8,3.741657387,3.4026,2.288428146,7,3.16227766,0.785258333,0.719416807,4,1.732050808,0.424875,1.954579244,4,2.645751311,2.133041176,2.293243348,7,2.645751311,2.04102,3.869135211,-0.144677543,1.319514748,-0.164747747,-1.25770511,-0.170396295,-0.170353144,-1.365594792,0.978225984,0.393415235,3.870508325,-1.097360903,-0.554917149
"['44083.82614', '44086.51043']",1.315168812,1.816347051,0.721051809,2.375877865,2.675547456,3.414681955,0.012205556,0.394103333,0.151382222,-0.847155556,-0.018554444,-0.453774444,1.322479806,1.783009467,0.708931163,2.232147851,2.690471937,3.403357141,0.4839,-0.3635,0.13445,-0.49885,0.2758,-0.0334,5,1.732050808,0.7461,1.502129975,11,0,4.2875,0.761985886,6,3.31662479,0.662514286,0.667690456,4,1.414213562,0.482357143,2.058376592,5,2.645751311,1.41890625,2.881707649,6,2.828427125,1.671621429,3.376613215,-0.212871611,1.112129883,0.082523777,-0.574195787,-0.193284862,-0.244129693,-1.338228878,0.077500394,-0.191111724,1.140797863,-0.902114725,-0.553665678
"['44084.73097', '44087.41525']",1.311511651,1.712747261,0.716761124,2.367329981,2.730059051,3.340093937,0.02731,0.357273333,0.180094444,-0.854206667,0.005904444,-0.49698,1.318573147,1.684454051,0.697653571,2.220214583,2.745347199,3.321417484,0.4465,-0.3184,0.09485,-0.7279,0.2311,-0.0421,4,1.414213562,0.6578,1.564179551,9,2.645751311,3.415033333,1.409931883,5,2.828427125,0.704233333,0.610455142,4,1,0.59135,1.995368638,6,3.16227766,1.66418,3.120963247,6,3.31662479,1.431821429,3.412281487,-0.142404382,1.042718917,0.072600215,-0.425134246,-0.171437775,-0.239327312,-1.174902133,-0.073837415,-0.245017217,0.813538414,-0.913796235,-0.548811118
"['44085.63578', '44088.32007']",1.319994066,1.832618483,0.716143891,2.502359066,2.725232858,3.220448945,0.007785556,0.342495556,0.194355556,-0.788533333,0.002932222,-0.46204,1.327365959,1.810415735,0.693127735,2.388176511,2.740498802,3.20498723,0.41055,-0.4099,0.10735,-0.7954,0.4046,-0.34075,4,1,0.670838095,1.664451676,8,3.16227766,3.11653,2.034926699,5,2.236067977,0.65483125,0.713768499,3,1,0.681190909,2.138952712,5,2.449489743,1.5744,3.491230625,6,3.464101615,1.335392857,3.026467678,0.031218949,1.120134781,0.193532004,-0.465328433,0.072250426,-0.184949135,-1.029652585,0.055412792,0.1809165,0.40574548,-0.740031428,-0.541368896
"['44086.54061', '44089.22484']",1.312405553,1.807855459,0.757711798,2.47646321,2.705545253,3.385752262,0.053098889,0.38388,0.187743333,-0.747056667,0.010986667,-0.612358889,1.318677393,1.776526011,0.738196746,2.374323968,2.720680055,3.348570292,0.3531,-0.24585,0.12045,-0.67115,0.54175,-0.44845,4,2.449489743,1.022166667,1.670271517,8,3.16227766,2.63554,2.400163293,6,3,0.718257143,0.746157278,4,1,0.763725,2.035218536,6,3.605551275,2.139906667,3.02270622,6,2.645751311,0.723576923,3.982012906,0.147932446,1.106637165,0.118653335,-0.470607454,0.10314432,-0.176396449,-0.833749186,0.092425231,0.243808659,-0.114787753,-0.861179364,-0.66426754
"['44087.4454', '44090.12963']",1.399783602,1.928060243,0.821865355,2.682818252,2.843608657,3.660041448,0.071074444,0.393252222,0.241318889,-0.940824444,0.027644444,-0.464306667,1.405809895,1.898104345,0.790039872,2.526517082,2.859404232,3.650810353,0.50215,-0.34125,0.1986,-0.53205,0.67555,-0.44845,5,2.236067977,1.1778,1.775582223,8,3,2.894381818,2.720155319,6,2.828427125,0.818753846,0.859963735,4,1,0.363690476,2.191144942,6,4.472135955,2.446542857,2.877644199,6,2.449489743,0.789335714,3.956833414,0.058430617,1.229263186,0.186958714,-0.573010181,-0.058727969,-0.177369312,-0.903720097,0.387554519,0.162037121,0.145794834,-0.906946391,-0.655473043
"['44088.35022', '44091.03444']",1.467409487,1.918102089,0.792598614,2.875846005,2.968672022,3.878169477,0.065903333,0.410567778,0.240333333,-1.006574444,-0.182287778,-0.647251111,1.474141387,1.884142803,0.759514338,2.709029496,2.979670117,3.845198091,0.438,-0.27545,0.18745,-0.7153,0.6076,-0.6587,4,1,1.176488235,1.804101284,7,3,2.783058333,2.982841616,6,2.828427125,0.642233333,0.815297557,4,1,0.67807,2.276946386,5,3.31662479,1.986733333,3.010091287,6,3.16227766,1.073707143,4.457509385,0.050560074,1.382230679,0.224247305,-0.606937265,-0.210643792,0.131056422,-0.7375538,1.125651648,0.033046821,0.435995149,-1.228535615,-0.402099034
"['44089.25499', '44091.93925']",1.40591252,1.973735388,0.76419258,2.832191592,3.002471988,3.916786489,0.098916667,0.385066667,0.276105556,-1.070235556,0.003135556,-0.685963333,1.410285235,1.946653579,0.716562031,2.636884986,3.019291045,3.877854677,0.5687,-0.27965,0.3066,-1.1945,1.0482,-0.957,4,1,0.884673684,1.736295187,7,3,3.281618182,2.891660625,5,1.414213562,0.603858824,0.759382821,4,1.414213562,0.548355,2.258869957,6,3,2.202393333,3.010820737,6,3.16227766,1.174057143,4.198355486,0.006217223,1.30309555,0.149849943,-0.579401864,-0.258957259,0.329528607,-0.726437462,0.877737927,-0.107130464,0.598825882,-1.189933212,-0.521368027
"['44090.15981', '44092.84403']",1.386808893,1.855447186,0.70794716,2.879347458,2.830654875,3.905277506,0.12192,0.368928889,0.244481111,-1.171883333,-0.082852222,-0.404491111,1.389178472,1.828586414,0.668115202,2.644816451,2.845293428,3.90603414,0.46045,-0.2491,0.2423,-1.61125,0.66955,-0.7782,4,1,0.748268421,1.63887883,8,2.828427125,3.40517,2.455945489,5,1.732050808,0.51693125,0.707157734,4,1.732050808,0.53,2.255734684,5,1.414213562,1.43888125,3.103501883,6,2.828427125,1.669408333,4.314987367,-0.002015409,1.284526048,0.076816967,-0.534469379,-0.158569963,0.35962072,-0.837272196,0.951849385,-0.226802912,0.809869527,-1.22462331,-0.704775446
"['44091.06462', '44093.74881']",1.311316399,1.78439299,0.694513849,2.571834768,2.605272973,3.714528464,0.039185556,0.364891111,0.209941111,-0.904633333,-0.048263333,-0.457731111,1.318073872,1.756471674,0.665731662,2.420970032,2.619418866,3.706869351,0.19035,-0.21575,0.16835,-1.24375,0.61175,-0.5093,5,2.645751311,1.01555625,1.449927468,9,2.449489743,3.568044444,1.882726042,6,2.645751311,0.536985714,0.759757216,4,1.414213562,0.368605556,2.21259265,6,2.828427125,1.928185714,2.672704388,7,5.477225575,1.806825,3.731665289,-0.012857716,1.10156406,0.15667293,-0.408350906,0.000588259,0.162443887,-1.385102077,0.211357465,-0.355664818,0.677235716,-1.287904382,-0.843314101
"['44091.9694', '44094.65359']",1.273191567,1.676181738,0.697824505,2.644284319,2.549118813,3.562189982,0.097414444,0.419726667,0.16865,-0.856363333,-0.155128889,-0.415072222,1.276571282,1.631871218,0.680931777,2.515791309,2.558648602,3.557745352,0.5727,-0.1377,0.1331,-1.2767,0.21085,-0.18665,5,3.741657387,0.9563375,1.487778741,10,2.449489743,3.291911111,1.958949854,7,3.16227766,0.550433333,0.800855126,4,1.732050808,0.443194444,2.435932873,6,3,1.426238462,2.935783535,7,5.291502622,2.027108333,3.443928824,-0.130754437,1.186406747,0.204912252,-0.322544658,0.082579928,0.008723261,-1.313874576,0.59149388,-0.194522014,0.533514039,-1.163769793,-0.66799019
"['44092.87418', '44095.55838']",1.252073524,1.733584091,0.741637217,2.44971058,2.567782683,3.512311081,0.103518889,0.449768889,0.127368889,-0.869933333,-0.184684444,-0.426884444,1.254777278,1.683602202,0.734711313,2.302872688,2.57548067,3.505804003,0.5177,-0.16745,0.1493,-1.0745,-0.03085,-0.07405,5,3,1.21916,1.396310794,8,3.16227766,2.22918,2.28288235,7,3.464101615,0.6625,0.845141271,4,1.414213562,0.28599,2.221404349,5,2.236067977,1.425914286,3.022858635,7,4.582575695,2.051123077,3.266495113,-0.025460858,1.141955625,0.069647258,-0.21998164,0.264136437,-0.035723916,-0.965149711,0.377555169,-0.162904875,-0.016801276,-0.773841794,-0.690733245
"['44093.77896', '44096.46316']",1.209006123,1.626410406,0.746606551,2.453846266,2.592976235,3.426062331,0.058484444,0.339823333,0.167988889,-0.770294444,-0.133695556,-0.516932222,1.214355999,1.599423287,0.731537528,2.34286082,2.604034495,3.405813892,0.42065,-0.31285,0.1825,-0.5619,0.0403,-0.32675,4,1.414213562,1.02519375,1.475108239,6,3.31662479,1.909369231,2.315665483,7,2.828427125,0.6546,0.826608071,5,1.732050808,0.547111111,2.212942497,5,2,1.255886667,3.204759319,6,3.464101615,1.695476923,3.604398178,0.080396308,1.12389683,0.060869918,-0.326830256,0.238810736,0.080608635,-0.897661296,0.279021832,-0.010365294,0.011892026,-0.781203949,-0.566210394
"['44094.68377', '44097.36791']",1.234655919,1.643027693,0.761620943,2.311681856,2.560534541,3.564561168,0.062785556,0.362266667,0.170194444,-0.870441111,0.018565556,-0.482472222,1.239966423,1.611570724,0.746520227,2.153540265,2.574811701,3.551544242,0.3401,-0.30105,0.1666,-0.5619,0.2774,-0.46115,5,1.732050808,0.935570588,1.506496074,6,3.741657387,1.900046154,2.283169263,6,2.645751311,0.594121429,0.833604713,4,1.732050808,0.438961111,1.87509107,5,3.31662479,1.712464706,2.751879229,7,4.898979486,2.270454545,3.794759575,0.084838258,1.00265436,0.077942141,-0.421819132,0.004631013,0.141468306,-0.971971711,-0.012453436,-0.053186143,0.139586741,-0.751000312,-0.777025066
"['44095.58853', '44098.27271']",1.140507548,1.640360953,0.724044528,2.14803685,2.785407149,3.45192081,0.013214444,0.292335556,0.217521111,-0.694396667,0.099577778,-0.552957778,1.14682001,1.623144258,0.694466524,2.04408932,2.799221305,3.426433183,0.2911,-0.3118,0.19895,-0.36205,0.71105,-0.69045,4,1.732050808,0.5879,1.332374993,7,3.31662479,1.86975,2.519728377,6,2.449489743,0.520053333,0.742088553,4,1.414213562,0.593022222,1.803807549,5,3.31662479,1.469464706,3.243345244,8,4.795831523,1.7298,3.884770694,-0.012100827,1.148223099,0.001829419,-0.405293862,-0.217961666,0.134716446,-1.338316696,0.374393754,-0.149080074,0.334646904,-1.015520582,-0.620373054
"['44096.49332', '44099.17747']",1.037829368,1.492340688,0.745893404,2.220857278,2.681156944,3.295398778,0.119375556,0.329213333,0.111011111,-0.29064,-0.153054444,-0.604431111,1.03671659,1.463729798,0.741718436,2.214092224,2.691780917,3.257641755,0.4036,-0.1706,0.1348,-0.136,0.12345,-0.70055,4,2,0.692047059,1.298507854,7,3.16227766,1.847291667,2.252138818,6,3,0.601446154,0.620466211,4,1.732050808,1.252594737,2.265659327,5,3.605551275,1.5468,3.031968822,6,4.123105626,1.476472727,3.792358194,-0.029912574,1.186474868,-0.411855317,0.235836319,-0.031976279,0.065574141,-0.795332458,0.750177422,0.383409083,0.362399075,-0.87680898,-0.557213849
"['45753.25472', '45755.93866']",1.499218775,1.725782063,1.052005172,2.458143925,1.474578039,3.911801433,0.426984444,0.464303333,0.033762222,-0.222642222,0.120337778,-0.774071111,1.445180715,1.671462903,1.05735386,2.46175506,1.477893007,3.855931362,0.91285,-0.19865,0.3318,-0.02795,-0.00755,-0.2852,9,4.898979486,1.90947,1.144923581,13,0,3.355357143,0.609096776,7,3.741657387,0.691027273,0.783515694,6,3.31662479,1.763535714,1.698781617,8,3.31662479,1.72976,0.931139369,11,10.14889157,4.29175,2.232365326,-0.304661008,0.693110982,-0.782314829,-0.447971403,0.316969063,-0.019479343,-1.176231313,-0.817074425,0.10832254,-0.005861464,-1.179675045,-1.03559841
"['45754.15942', '45756.84335']",1.422367248,1.633951566,1.059153708,2.265363935,1.434843751,3.950890961,0.397406667,0.442684444,0.055307778,-0.287902222,0.169274444,-0.313118889,1.373373145,1.581652309,1.063634253,2.259583202,1.43280603,3.960528048,0.99735,-0.16835,0.40075,-0.03645,0.19385,0.0148,7,3.741657387,1.273261538,1.401748242,13,0,3.231233333,0.576320767,9,4,0.8286,0.813478775,5,2,1.33085625,1.82450377,8,3.16227766,1.663245455,0.833916292,10,10.19803903,4.6304,1.494454509,-0.363492961,0.68354863,-0.815329448,-0.497919275,0.05519773,-0.186475808,-1.36447914,-0.842089676,-0.04577947,0.503659236,-1.019491961,-1.244766219
"['45755.0641', '45757.74804']",1.334610964,1.609552843,1.030929255,2.394793116,1.510438032,3.810800694,0.275981111,0.462133333,0.037761111,-0.54968,0.115658889,0.195747778,1.313079735,1.550419959,1.036009145,2.343913315,1.514440403,3.827090933,0.901,-0.12355,0.38345,-0.11615,0.1707,1.3085,7,3.464101615,0.901466667,1.527365892,12,0,3.147228571,0.554762525,9,4.472135955,0.979244444,0.429012561,5,2.449489743,1.567086667,1.727010152,7,3.464101615,1.48115,1.247577368,13,11,4.846057143,1.46946287,-0.22416676,0.631357225,-0.864677747,-0.686555831,-0.083026858,-0.414553708,-1.515320675,-0.960832283,0.141915546,0.671535938,-0.884163271,-1.101176463
"['45755.96881', '45758.65274']",1.266885195,1.606927537,0.919426968,2.443110638,1.493615023,3.779816279,0.127141111,0.44783,0.000574444,-0.613632222,-0.123121111,0.363886667,1.267550904,1.551910009,0.924577679,2.378041064,1.496871016,3.78333689,0.51555,-0.0596,0.3323,-0.2723,0.11875,1.40555,5,1.732050808,0.534578571,1.464088484,12,0,3.120357143,0.46976768,10,4.358898944,0.9554,0.254063411,6,2.645751311,1.867361538,1.993252259,7,3,1.3136,1.126664969,15,11.3137085,5.400716667,1.329145723,-0.078419616,0.603831713,-0.964360346,-0.417469409,-0.110569394,-0.398983482,-1.623829922,-1.058708164,0.129116175,0.567266582,-1.128023413,-1.095644149
"['45756.87353', '45759.55744']",1.242695639,1.607471203,0.898379665,2.576535822,1.531535475,3.528718756,0.012055556,0.398551111,-0.034265556,-0.616868889,-0.070394444,-0.020468889,1.249598768,1.566004224,0.902755273,2.515616094,1.538487868,3.548427943,-0.35875,-0.11795,0.2948,-0.19815,-0.08135,0.6199,6,2.236067977,0.435223077,1.420620743,13,0,3.295983333,0.61264489,9,4,0.810355556,0.367315767,7,3,2.174166667,1.564556378,7,2.645751311,1.386636364,1.189052093,17,12.489996,5.560075,1.507221467,0.05627003,0.732224579,-0.928404776,-0.395610225,0.0391288,-0.206258079,-1.668477915,-0.807081453,0.158872173,-0.033059661,-1.153940333,-1.131899703
"['45757.77822', '45760.46214']",1.222494312,1.564899617,0.891407226,2.329420939,1.314230424,3.537950263,0.063786667,0.403072222,-0.057172222,-0.260077778,-0.005844444,-0.314085556,1.227668496,1.520570278,0.894555543,2.327825169,1.321580048,3.543723379,0.2652,-0.16795,0.2948,-0.08475,0.08,-0.3308,6,2.645751311,0.697492308,1.26127476,13,0,3.1764,0.540902406,9,3.741657387,0.764255556,0.388590173,6,3,2.489869231,1.683430748,8,2.449489743,1.4767,0.829268761,18,13.26649916,5.77725,1.339329719,-0.070659792,0.672882199,-0.825280858,-0.102459655,0.091252963,0.086833174,-1.718343849,-0.893544099,-0.192230125,-0.01819517,-0.898269015,-1.218585064
"['45758.68292', '45761.36685']",1.20991515,1.532176079,0.891185925,2.222930501,1.257839959,3.473871325,0.184417778,0.385791111,-0.020093333,-0.25323,0.173268889,-0.497537778,1.202476975,1.491118229,0.895950785,2.220832195,1.252828409,3.457318297,0.855,-0.22415,0.27845,-0.08475,0.18405,-0.8936,6,2.828427125,0.756828571,1.221453013,12,0,3.133428571,0.547616793,7,3.464101615,0.6884,0.431913947,6,2.828427125,2.02134,1.571023566,8,2.645751311,1.481518182,0.790475541,13,10.77032961,3.306816667,3.91172174,-0.246379897,0.684073022,-0.830412209,-0.218075013,-0.016670059,0.141285565,-1.657301113,-0.840591754,0.033115339,0.048432965,-0.932069544,-1.22207554
"['45759.58762', '45762.27159']",1.210306056,1.475243502,0.942716828,2.14307656,1.205264519,3.522059206,0.31202,0.381746667,-0.004404444,-0.167377778,0.083282222,-0.157513333,1.175946113,1.432978976,0.94798785,2.148499775,1.209119825,3.538247128,0.999,-0.20705,0.2644,-0.03595,0.0881,-0.23545,5,2.828427125,0.98921875,1.061868591,11,3.16227766,2.362414286,1.413825214,7,4.358898944,0.823172727,0.461457309,6,2.449489743,1.998230769,1.645959134,8,2.828427125,1.22533,0.748333333,9,6.92820323,2.3490125,4.114733192,-0.416039983,0.617543587,-0.754319162,-0.30465318,-0.173909555,0.023814666,-1.503409631,-1.007229219,-0.178896739,0.489250784,-0.968712375,-1.349416609
"['45760.49232', '45763.17628']",1.217197599,1.440063632,0.996439748,2.365023204,1.33539221,3.413014812,0.279726667,0.358052222,-0.039684444,-0.484703333,0.061121111,0.131207778,1.191255917,1.40265546,1.001227103,2.327789541,1.341466123,3.429598391,0.94775,-0.1443,0.2415,-0.22405,0.00965,0.5574,5,2.645751311,1.0877125,1.101026565,9,3.16227766,1.970611111,1.674294271,8,4.472135955,0.88674,0.460088212,6,2,1.789628571,1.45661344,6,3.16227766,0.859642857,1.393598951,9,3.605551275,1.7311,4.720221427,-0.299994548,0.551759189,-0.837415946,-0.27963049,0.056686807,-0.109111694,-1.549688755,-1.112976846,-0.020649274,-0.376739922,-1.212964825,-1.330620737
"['45761.39703', '45764.08097']",1.231145758,1.426553746,0.986020022,2.565850259,1.375727625,3.437168495,0.139094444,0.359737778,-0.086293333,-0.596047778,-0.078944444,0.313911111,1.230116169,1.388184445,0.987739474,2.509640544,1.38115521,3.441979502,0.4665,-0.0879,0.2499,-0.27855,-0.3474,1.2609,5,2.645751311,0.943086667,1.222249424,9,3.16227766,1.889866667,1.639494373,10,2.828427125,0.858625,0.412514927,6,1.732050808,2.040484615,1.597051248,6,2.828427125,0.857115385,1.499677053,9,4.123105626,1.96729,4.568750576,-0.09404812,0.515485359,-0.847335199,-0.310240468,0.287211397,-0.189615193,-1.662932219,-1.160897948,-0.113812851,-0.301468676,-1.226915268,-1.335359502
"['45762.30174', '45764.98568']",1.220474618,1.446201029,0.963980741,2.693081593,1.374458051,3.333838458,0.021101111,0.336862222,-0.086808889,-0.62534,-0.119142222,0.009093333,1.227128618,1.414300611,0.965442658,2.634147948,1.37695563,3.352503099,-0.29315,-0.19885,0.26895,-0.29095,-0.5535,0.19815,5,1.732050808,0.555986667,1.297600202,11,3,1.80455,1.835067195,8,3.16227766,0.75153,0.3044487,6,2,2.1708,2.176336497,6,2.449489743,0.593992308,1.608208618,8,4.358898944,1.495655556,4.477115075,0.055306144,0.559856681,-1.012230585,-0.042309839,0.515714254,-0.065326606,-1.686349543,-1.086169668,0.158704563,-0.525312311,-1.072193013,-1.308764663
"['45763.20643', '45765.89038']",1.224270412,1.511133699,0.917563527,2.598911597,1.340017308,3.434039424,0.026271111,0.367432222,-0.07071,-0.405811111,-0.057321111,-0.307304444,1.230845641,1.473994327,0.919960081,2.58141433,1.346291039,3.439423075,0.075,-0.28665,0.30215,-0.0949,-0.347,-0.43225,5,2.236067977,0.556693333,1.301208999,11,2.645751311,2.4061875,1.542538612,8,3.464101615,0.70702,0.278024071,5,2,1.8909125,2.546809149,7,2.449489743,1.000858333,1.425709269,8,4.358898944,1.804344444,4.182653245,-0.002131307,0.611265653,-0.956884059,-0.039860973,0.408374791,0.062673864,-1.703829714,-1.021119142,0.021644887,-0.1161132,-0.975345443,-1.324735229
"['45764.11112', '45766.79507']",1.228854874,1.514598415,0.939800321,2.557042062,1.310474674,3.511037267,0.168786667,0.395422222,-0.06009,-0.3816,0.060274444,-0.493365556,1.224027166,1.470261255,0.943131558,2.542572569,1.31642168,3.495675628,0.78215,-0.24655,0.28385,-0.0949,-0.0182,-0.88295,6,2.236067977,0.643157143,1.319711115,11,2.645751311,2.5256875,1.599141016,9,3.605551275,0.756311111,0.288689965,5,2,1.913693333,2.703817726,6,2.236067977,1.00365,1.340451064,9,6.8556546,2.4759625,3.705663589,-0.210972132,0.638693103,-0.988988966,0.200547858,0.257727324,0.119989565,-1.639339954,-0.884385698,0.252900037,-0.381596418,-1.007012147,-1.307054249
