time,rmsAx,rmsAy,rmsAz,rmsGx,rmsGy,rmsGz,meanAx,meanAy,meanAz,meanGx,meanGy,meanGz,stddevAx,stddevAy,stddevAz,stddevGx,stddevGy,stddevGz,mediAx,mediAy,mediAz,mediGx,mediGy,mediGz,avgdisAx,stddisAx,avgampAx,stdampAx,avgdisAy,stddisAy,avgampAy,stdampAy,avgdisAz,stddisAz,avgampAz,stdampAz,avgdisGx,stddisGx,avgampGx,stdampGx,avgdisGy,stddisGy,avgampGy,stdampGy,avgdisGz,stddisGz,avgampGz,stdampGz,skewAx,skewAy,skewAz,skewGx,skewGy,skewGz,kurtAx,kurtAy,kurtAz,kurtGx,kurtGy,kurtGz
"['338369.441624', '338372.126171']",0.020924327,0.028514856,0.011380075,0.104278139,0.061023785,0.122719157,0.001714444,0.001407778,-0.000992222,-0.005534444,-0.000105556,0.004203333,0.020970801,0.028639637,0.011400249,0.104714541,0.061365566,0.123334254,0.00075,0.00065,-0.0009,-0.01575,0.00015,-0.01665,3,0,0.021926087,0.022011634,4,1.414213562,0.0227,0.026460338,6,3.16227766,0.01092,0.009751278,4,1.732050808,0.074310526,0.100851799,5,2,0.049277778,0.050045327,6,3.16227766,0.116228571,0.139846996,0.926858746,-0.337207047,0.050640435,0.156409008,-0.253523548,0.496811614,4.027807514,5.037838655,1.63404979,0.113033513,0.359812409,1.303487857
"['338370.346542', '338373.031114']",0.028211341,0.022965564,0.019472008,0.188338217,0.11582161,0.17070721,-0.00154,0.002428889,-0.000913333,-0.00183,0.00054,-0.006575556,0.02832709,0.022964698,0.019559544,0.189384401,0.11646921,0.17153616,-0.0011,0.0006,-0.00045,-0.02595,0.00035,-0.01515,4,1,0.024754545,0.029549309,4,1.414213562,0.024147368,0.025387932,5,2,0.01458125,0.015382727,4,1.414213562,0.144261111,0.267530256,5,2.449489743,0.082870588,0.139190821,7,3,0.135876923,0.174002328,0.052542194,1.00115919,-0.303515464,1.819079685,1.110930909,-0.379363983,5.252090993,4.534237088,2.589159599,13.42705505,7.897925157,1.50672399
"['338371.251445', '338373.936011']",0.026257416,0.02359377,0.019472944,0.209508131,0.110551654,0.164025151,-0.002438889,0.003048889,-0.001644444,0.007187778,0.001333333,0.000431111,0.026290369,0.023527016,0.019512089,0.210557829,0.11116291,0.164943497,0,0.0006,-0.0014,-0.00055,0.00015,-0.0046,4,1,0.021857143,0.025301533,4,1.732050808,0.025842105,0.030814396,5,1.732050808,0.014272222,0.014815326,4,1.414213562,0.147821053,0.275687038,4,1.732050808,0.071405263,0.133491712,5,2.449489743,0.10416,0.154335464,-0.424638452,1.733154429,-0.19119117,0.894294292,1.300651372,-0.583169546,5.900951735,5.506868926,2.63723362,8.772489288,9.961004411,1.877257522
"['338372.156353', '338374.840929']",0.026394257,0.023490026,0.022439301,0.225358115,0.117773261,0.166904428,-0.00287,0.002171111,-0.001082222,0.016015556,0.009628889,0.007028889,0.026384748,0.023520511,0.022538754,0.226047632,0.118036572,0.167690575,-0.0016,0.0022,-0.001,0.0008,0.0105,0.02285,4,1,0.022315,0.026307199,4,1.732050808,0.022647619,0.029688746,5,2,0.018694444,0.021844436,4,1.414213562,0.179705263,0.28533511,4,1.414213562,0.080065,0.127970804,4,1.732050808,0.0998,0.13580198,-0.324140476,1.726407248,0.270004046,0.787882029,0.675601465,-0.736391472,5.824029346,5.806809702,2.602050984,6.227487642,7.669147302,1.819305974
"['338373.061265', '338375.745828']",0.011368421,0.015520048,0.014386413,0.148243708,0.054982116,0.083076891,-4.11E-05,-0.000365556,-0.001251111,-0.00162,0.010297778,0.010694444,0.011432036,0.015602666,0.0144122,0.14906531,0.05431173,0.082847219,-0.0001,-0.00105,-0.00065,-0.0038,0.0105,0.0038,4,1,0.010209091,0.010596536,4,1.732050808,0.013261905,0.019690594,4,1,0.01143,0.018066459,4,1.414213562,0.08185,0.16733806,4,1,0.043342857,0.038323264,4,1,0.048954545,0.073164152,0.227546887,2.1196882,1.713021437,-0.215007587,-2.521668051,0.157848144,3.737242366,13.84819469,12.1333326,4.777003965,14.72485841,3.808596444
"['338373.966163', '338376.650738']",0.008494488,0.010042875,0.013082728,0.110394944,0.049524958,0.051955112,0.000123333,0.000646667,-0.001044444,0.008172222,0.008334444,-0.002856667,0.008541177,0.01007818,0.01311403,0.110708812,0.049092124,0.052167145,0.00015,0.00125,-0.00055,-0.00475,0.0095,0.00165,11,12.16552506,0.015933333,0.013885052,29,-1,0.02005,0.002474874,4,1.414213562,0.00906,0.018040901,5,1,0.09273125,0.137628053,4,0,0.034509091,0.032443693,4,0,0.031718182,0.031522987,1.337468384,-1.238204753,2.150242078,1.528890366,-3.347267453,-2.775384594,7.495660975,2.689205909,18.38014626,6.118356874,22.51113648,14.50070044
"['338374.871081', '338377.555649']",0.005798735,0.008767795,0.007650795,0.060922729,0.023146384,0.021704518,-0.000546667,0.001884444,-0.000726667,0.003482222,0.006497778,-0.003183333,0.005805251,0.008610862,0.007658876,0.061163877,0.022340083,0.021590084,0.00015,0.0018,-0.0002,0.00205,0.0075,-0.00275,-1,-1,-1,-1,5,3,0.01008,0.004626353,15,8.485281374,0.0221,0.014421165,4,1,0.046577778,0.052940572,4,0,0.024138095,0.023664033,4,1,0.018371429,0.01326315,-1.423926529,-0.181935536,0.936136674,0.075396174,0.367122948,-0.528146817,4.886585106,5.283402844,7.326563234,0.009432364,6.85327971,0.367254296
"['338375.775979', '338378.460587']",0.007059761,0.008761773,0.007995492,0.05598425,0.022868972,0.021196108,-0.001006667,0.00208,-0.001116667,0.01388,0.001183333,-0.003352222,0.007026767,0.008558985,0.007961484,0.054540199,0.022966283,0.0210466,0.0001,0.0022,-0.00045,0.00705,-0.0005,-0.0022,-1,-1,-1,-1,5,2.645751311,0.012313333,0.008072605,14,5.567764363,0.015116667,0.011940087,4,1.414213562,0.059122222,0.051357805,4,1,0.018409524,0.026266955,5,3,0.020847059,0.00958287,-2.298879996,-0.347195508,0.585863629,0.130848923,0.794235131,-0.60705879,8.907565858,5.464550562,7.487194824,0.403240963,6.434471222,0.247540291
"['338376.680920', '338379.365496']",0.014727031,0.016584296,0.009004141,0.114893593,0.030149468,0.046896017,-0.000961111,0.001235556,-0.001772222,-0.00107,-0.003828889,-0.010062222,0.014777965,0.016630859,0.008877468,0.115532249,0.03007289,0.046060406,0.0001,0.002,-0.00095,0.00735,-0.0046,-0.00765,4,1,0.007561905,0.010583169,4,0,0.01302381,0.013415547,11,6.708203932,0.014057143,0.011250016,4,1.414213562,0.05258,0.051279878,4,1,0.017431818,0.036371802,4,2.236067977,0.01861,0.055498733,-2.658400741,-2.294248697,0.258143832,-5.024459988,0.919235475,-0.285098429,23.67512431,16.37418637,4.812294808,31.36782246,3.785329703,18.02505079
"['338377.585831', '338380.270389']",0.017875592,0.021702537,0.016377183,0.116821379,0.075060349,0.203534178,-0.003461111,0.006816667,-0.002383333,-0.021135556,-0.038311111,-0.103945556,0.017635566,0.020719633,0.016293607,0.115537195,0.064908607,0.175970294,-0.00045,0.00435,-0.0018,-0.0087,-0.0207,-0.02165,4,1,0.006154545,0.013266453,4,1,0.020733333,0.017037322,5,2.449489743,0.00855,0.013429917,4,1.414213562,0.031535,0.051323128,4,1.732050808,0.008364706,0.035926104,4,1.414213562,-0.026244444,0.140241314,-1.663328616,-1.149214686,-0.238337085,-4.651940684,-1.177634247,-1.227912953,10.2103958,7.627555859,2.832670223,27.98972672,1.270548197,0.068073352
"['338378.490738', '338381.175324']",0.101359261,0.134477563,0.091649437,1.094053622,0.965065373,1.219745515,0.032974444,0.075722222,0.018762222,-0.525926667,0.167326667,-0.746286667,0.09638259,0.111754767,0.090210979,0.964725624,0.955773506,0.970203152,0.0038,0.02355,-0.0002,-0.044,-0.033,-0.37655,4,1,0.052586364,0.112609998,4,1,0.11667619,0.140125244,5,2.236067977,0.0385375,0.097477826,4,2,-0.192463158,0.581845358,6,6.480740698,0.260053846,0.941618763,5,5.567764363,-0.27623125,0.509498493,2.322471385,1.552152875,1.191945344,-1.809932167,2.2824833,-1.24316441,5.237427477,2.335375107,2.531096958,2.083202281,4.534235054,0.290822846
"['338379.395647', '338382.080259']",0.130792557,0.144433553,0.101662972,1.109346276,1.141418998,1.344167888,0.053218889,0.078026667,0.009003333,-0.586344444,0.351322222,-0.860494444,0.120145037,0.122224703,0.101830824,0.947002615,1.092090575,1.038420884,0.0087,0.03445,0.00145,-0.1516,-0.0589,-0.48065,4,2,0.082526316,0.135215309,4,1,0.141454545,0.142453614,5,2,0.032055556,0.102377297,4,2,-0.20485,0.605302783,13,10,0.423328571,1.309203247,9,7.810249676,-0.34722,0.706517934,0.896853393,1.148515606,0.750264018,-1.736625397,1.404579489,-0.609103463,0.441592355,1.316260616,1.317782806,1.99938728,0.998777471,-0.547621106
"['338380.300571', '338382.985165']",0.132420409,0.144799359,0.10248569,1.174207322,1.158816318,1.346283094,0.048777778,0.072964444,0.000788889,-0.386032222,0.324677778,-0.830344444,0.123798966,0.125772845,0.103056791,1.115149893,1.11863462,1.065656755,0.0072,0.03425,-0.012,-0.17325,-0.0422,-0.5436,5,2,0.085144444,0.139412575,3,0,0.140190909,0.144402094,4,1.414213562,0.02405,0.097840786,5,2.236067977,-0.03015,0.800645369,10,9.273618495,0.484514286,1.286159553,12,6.8556546,-0.31405,0.963765581,0.854240829,1.114302403,0.941840851,-1.175232913,1.321739202,-0.58127428,0.253053781,1.080505576,1.39364758,0.839336528,0.815098936,-0.647296181
"['338381.205505', '338383.890065']",0.093625937,0.065415865,0.060337165,0.624916072,0.655045289,0.610907077,0.00517,-0.005233333,-0.009676667,0.288207778,0.142958889,-0.155302222,0.094006804,0.065571496,0.059889805,0.557593885,0.642836392,0.594147306,-0.0094,-0.01155,-0.0064,0.3108,0.0061,0.0381,4,1,0.030415,0.084013296,4,1,0.037109524,0.049448224,4,1,0.021081818,0.063230166,4,1.414213562,0.518526316,0.580969276,6,4.358898944,0.037509091,0.163908056,11,7.483314774,0.244757143,0.323192981,0.826771923,2.251128549,0.023908612,0.82428082,1.776716792,-1.431111509,0.349289285,11.89144052,3.30829332,1.917051239,3.41471663,1.549789197
"['338382.110411', '338384.795003']",0.435395725,0.379701978,0.297661807,3.338913816,1.723866236,2.064711003,0.17676,0.129175556,0.027877778,-0.828103333,0.27833,0.555625556,0.400130324,0.359053909,0.298013729,3.252713872,1.710779601,1.999685535,0.0092,0.00225,-0.00015,0.32355,0.0921,0.0714,4,1.414213562,0.247242857,0.521961999,4,1.414213562,0.139536842,0.314815948,4,1.732050808,0.127647368,0.200359131,5,2.236067977,0.798833333,1.4693334,5,2.236067977,0.791484615,1.66256773,10,7.211102551,1.9389,3.286523238,2.124813837,2.781712067,-0.381363824,-2.643249825,-0.243691336,2.302576237,4.013511744,9.935646822,9.388763196,8.127364046,6.466660259,4.557866821
"['338383.015346', '338385.699912']",0.60775286,0.652152746,0.39078002,3.915237161,2.532881804,3.665847233,0.364274444,0.244692222,0.11587,-0.953034444,-0.209571111,-0.24804,0.489210441,0.607893793,0.375297411,3.818748344,2.538338208,3.67793617,0.16345,0.00355,0.0908,-0.06415,0.10525,0.17035,4,1.732050808,0.550066667,0.654650167,4,1,0.3677,0.734541963,4,1.414213562,0.346994737,0.350146427,5,2.645751311,1.10588125,3.100916351,5,2.645751311,0.387626667,1.931676373,7,4.242640687,1.107090909,3.885042353,1.178971905,2.43894795,-0.022230779,-0.98955587,-1.257121987,-1.058985874,0.44411766,6.933085698,4.326720991,4.30736918,3.727967038,2.504739722
"['338383.920247', '338386.604828']",0.871594039,0.858869435,0.519198925,5.243405434,3.462964603,4.645932321,0.673402222,0.516352222,0.12826,-2.033112222,-0.188902222,-0.503367778,0.556458559,0.690166386,0.505925792,4.860269992,3.477180152,4.644457517,0.6348,0.386,0.19195,-1.52245,0.5009,0.41855,5,2.236067977,1.187833333,0.668142329,4,1,0.807836842,0.831090894,5,1.732050808,0.492527778,0.419169414,5,2.828427125,1.004226667,4.155769897,6,2.828427125,0.933361538,2.774991097,7,4.795831523,2.30395,4.441288091,0.631733967,1.185495003,-0.340035534,-0.591062891,-0.589743109,-0.624671821,0.044890682,1.645937099,0.897504262,1.985278356,-0.039275217,0.024397082
"['338384.825155', '338387.509766']",0.854925,0.812177728,0.47130962,4.236264076,3.150318088,4.682240455,0.653527778,0.424877778,0.183284444,-1.031927778,-0.430755556,-1.418646667,0.554266778,0.696056615,0.436644011,4.131674382,3.138212892,4.487152144,0.5091,0.22305,0.20795,-0.96435,-0.3533,0.56805,5,1.732050808,1.044586667,0.686147613,4,1,0.779814286,0.692317026,5,1.414213562,0.516555556,0.403589442,4,1.732050808,0.74672,3.603414132,6,3.16227766,0.474278571,2.397166465,7,6.782329983,1.276390909,3.413496307,0.732888534,1.292144434,-0.35631803,-0.704996873,-0.607109861,-0.798329624,0.170222627,1.895019874,1.344122897,4.021151038,0.463051026,-0.130200063
"['338385.730094', '338388.414655']",0.931495512,0.860896518,0.528590429,5.189609106,3.691740244,4.741411633,0.740263333,0.562398889,0.098976667,-2.025702222,-0.310447778,-0.950264444,0.568582584,0.655457019,0.522150174,4.804692915,3.699272839,4.671234418,0.76525,0.44425,0.18385,-2.1158,-0.13745,0.2316,5,2,1.25524,0.677337703,4,1,0.99587,0.609766956,5,1.414213562,0.457717647,0.433414301,5,2.236067977,0.645941176,4.263413968,7,3.16227766,1.26015,3.132534528,7,6.8556546,2.65212,3.736479949,0.561261072,0.599768609,-0.664363909,-0.270279253,-0.555926353,-0.528584346,0.087383812,-0.157906335,0.274466169,1.624906455,-0.235677544,-0.481370157
"['338386.635010', '338389.319602']",0.864528206,0.681582207,0.464852802,3.909714652,3.148238289,3.909029316,0.668596667,0.311023333,0.138781111,-1.25255,0.057031111,-0.417856667,0.551146674,0.609878338,0.44613841,3.724393992,3.165356113,3.908405721,0.5731,0.14065,0.2134,-1.09,0.07435,0.92445,5,2.449489743,1.035171429,0.684691211,4,1,0.66517,0.615319847,4,1.414213562,0.444311111,0.30823866,4,2,0.838777778,3.401454804,5,2.449489743,0.960075,2.562389334,5,3.31662479,1.556471429,2.83085113,0.690582968,1.21736993,-1.140296198,-0.047812896,-0.917630872,-1.038106122,-0.306958907,1.335842429,1.384225859,2.488163568,1.364284611,0.944446849
"['338387.539899', '338390.224565']",0.969874248,0.894994981,0.482874532,5.143014348,3.935348939,4.430936614,0.78795,0.497442222,0.053553333,-1.953266667,-0.670618889,-0.579611111,0.56866863,0.74818922,0.482584182,4.784315588,3.899512707,4.41747363,0.7762,0.3526,0.1741,-1.61,-0.50935,0.7958,5,2.645751311,1.196026667,0.637138687,4,1,0.7794,0.754260875,4,1.732050808,0.388866667,0.33561428,5,2.645751311,1.16438125,4.341327968,5,3,0.888753333,2.979866752,6,4.242640687,2.169192857,3.272014937,0.41372121,0.931816455,-0.782842642,0.111174837,-0.617803834,-0.688627332,-0.459566807,0.218527882,0.034489907,0.591548794,-0.0568523,-0.177656016
"['338388.444837', '338391.129516']",0.937615616,0.734943836,0.443638546,4.744524584,3.330779304,3.4958601,0.759901111,0.338181111,0.060347778,-1.990531111,0.335974444,0.37132,0.552325025,0.656170693,0.441977139,4.33090144,3.332355975,3.495557914,0.70925,0.17745,0.19975,-1.4622,0.33775,0.892,5,2.449489743,1.0804875,0.675446247,4,1,0.601933333,0.67125735,4,2,0.2821,0.381390577,5,2,1.15525,3.111889889,5,3,1.608566667,2.663970453,6,4.795831523,2.145828571,2.076979055,0.47476779,1.319208996,-1.073633596,-0.646529783,-0.973731139,-1.219143789,-0.455117464,1.663776738,0.58503569,1.312385471,1.150489939,2.237601066
"['338389.349784', '338392.034491']",0.913733513,0.914155206,0.441333224,5.255230159,3.786683105,4.289647312,0.718408889,0.471782222,0.060727778,-1.900994444,-0.76385,-0.681288889,0.567784815,0.787394471,0.439584119,4.926801014,3.729619058,4.258926853,0.70755,0.25355,0.17695,-1.60515,-0.15435,0.6685,5,2.236067977,1.084766667,0.640693195,4,1.732050808,0.780335,0.794453829,5,1.732050808,0.315277778,0.417371085,6,3.464101615,1.50884,4.223566557,6,3.31662479,0.979392308,2.861192532,7,5,1.430475,2.854071175,0.533255399,1.058200605,-0.943171423,-0.100655541,-0.817998049,-0.841542004,-0.210858445,0.351039192,0.62938518,0.618926415,0.492472773,0.209783488
"['338390.254716', '338392.939448']",0.94434638,0.918320552,0.471823415,5.497012464,3.960151146,4.088626424,0.736778889,0.488502222,0.074262222,-1.896018889,-0.278993333,-0.391774444,0.594026688,0.781966976,0.46855289,5.188582167,3.972442127,4.09261337,0.73755,0.24465,0.2234,-1.58175,0.43705,0.6336,5,2.236067977,1.172394118,0.656742276,5,2.236067977,0.837841176,0.827948266,4,1,0.305188889,0.422413753,5,3.464101615,1.83698,4.282273155,8,4.69041576,1.592818182,3.184943437,9,4.358898944,0.81007,3.782628524,0.625983863,1.229885164,-1.059327375,-0.21900216,-0.945958694,-0.914849501,-0.071569616,0.803488833,0.612564873,1.066656441,0.393227304,0.531439006
"['338391.159698', '338393.844421']",0.916484264,0.893647972,0.413692456,4.683697978,3.715344604,4.053201776,0.711781111,0.421537778,0.153598889,-1.129902222,-0.574432222,-1.014531111,0.580565349,0.792394564,0.386272808,4.570829953,3.691233439,3.946162143,0.68655,0.20815,0.2425,-1.05575,-0.02985,0.52865,4,1.732050808,1.044911111,0.644356949,5,2.236067977,0.774576471,0.842346121,4,1,0.4239,0.267709559,4,2.236067977,1.166368421,3.890129025,8,4.582575695,0.597218182,2.692594048,8,4,0.4185,3.40078184,0.653946733,1.365416968,-1.208984258,-0.226073663,-1.074396009,-0.952393885,0.031105273,1.058669984,1.589370856,2.19105063,0.910789733,0.427705078
"['338392.064642', '338394.749379']",0.97703624,0.95968872,0.455131098,5.336573478,3.814164397,4.388395572,0.810218889,0.548604444,0.089867778,-1.945821111,-0.50369,-0.711617778,0.549085706,0.791834765,0.448670056,4.997023498,3.801940928,4.354573245,0.8173,0.3062,0.1772,-1.23725,-0.08045,0.5539,4,2,1.164161111,0.55560744,4,1.414213562,1.048038889,0.812622962,4,1.414213562,0.358921053,0.37361401,5,3.16227766,1.181511765,3.933000697,8,3.464101615,1.343854545,2.938274795,8,4.358898944,1.2883,4.615536358,0.424526185,0.934941242,-0.772346197,-0.123165073,-0.825818383,-0.683428945,0.039833739,0.174766168,0.273073564,0.929226432,0.149477515,-0.125507975
"['338392.969600', '338395.654319']",0.883950302,0.772754449,0.429311291,4.245751377,3.018023547,3.823126915,0.70709,0.356295556,0.102346667,-1.669757778,0.27235,0.107713333,0.533435634,0.689554998,0.41926904,3.925497513,3.022548677,3.843018992,0.6936,0.1251,0.16585,-1.31045,0.24995,0.8413,4,1.732050808,0.945188889,0.563600747,4,1,0.75027619,0.73402245,4,1.414213562,0.32707619,0.396758507,4,2.236067977,0.70111,2.66356701,8,4.795831523,1.517545455,2.645002848,7,4.898979486,1.842941667,3.406693405,0.337679455,0.97416918,-0.660070774,-0.307834307,-1.068057957,-0.993992313,-0.755778718,0.526905085,0.204048616,1.482215448,1.525678913,1.086197589
"['338393.874573', '338396.559304']",0.923422073,0.948517333,0.430860252,5.163104849,3.592973465,4.398788109,0.725944444,0.495064444,0.076524444,-2.004523333,-0.826087778,-0.60952,0.573909997,0.813603922,0.426385527,4.784758585,3.516307687,4.380759769,0.7046,0.31265,0.155,-1.4233,-0.376,0.74955,5,2.236067977,1.056666667,0.602930653,4,1,0.911752381,0.841429157,4,1.414213562,0.326471429,0.404034221,5,3.872983346,1.35635625,3.267308407,8,4.472135955,0.849,3.02616861,8,5,1.267472727,4.294831562,0.463589638,0.62616641,-0.495343171,-0.259350929,-0.583307355,-0.645150267,-0.492506129,-0.486689707,-0.055011322,0.466875933,-0.101225218,-0.248490261
"['338394.779530', '338397.464302']",0.872575321,0.867908378,0.405918688,4.951847235,3.264225335,3.514130326,0.69055,0.438707778,0.104295556,-1.993016667,0.108327778,0.177087778,0.536400352,0.753061463,0.394488969,4.558460222,3.280704384,3.529327638,0.6387,0.23955,0.21135,-1.32625,0.19885,0.82835,4,1.732050808,0.971747368,0.584045334,4,1.414213562,0.765586364,0.803207847,4,1,0.302152381,0.350004372,5,3.464101615,1.444714286,2.432381377,7,3.16227766,1.38658,3.370025283,6,4,1.514392308,3.031165057,0.487763542,0.812099456,-1.017375507,-0.85353532,-0.738508341,-0.899135765,-0.409854131,-0.121043833,0.340647207,1.334130197,-0.026212243,0.937707028
"['338395.684501', '338398.369261']",0.862980416,0.895070726,0.369935349,4.862220911,3.551991421,4.018387062,0.682258889,0.431061111,0.140412222,-1.684224444,-0.907537778,-1.040313333,0.531409199,0.788829407,0.344169598,4.586756974,3.453335208,3.903133929,0.6564,0.14265,0.22225,-1.2696,-0.2952,0.4921,4,1.414213562,0.969055,0.595943058,4,1,0.78318,0.839484299,4,1,0.353947619,0.25083475,5,3.605551275,1.70266,3.120093738,7,3.16227766,0.438408333,2.607293229,6,3.464101615,0.572607692,3.283521367,0.656595053,0.923407265,-1.226676861,-0.662120147,-0.747891213,-0.876720123,0.230004423,-0.092256389,1.27014356,1.421388648,0.009665778,0.082121984
"['338396.589486', '338399.274247']",0.875489781,0.926053025,0.431453471,5.202494767,3.758461228,4.252462524,0.708171111,0.542054444,0.068672222,-2.021741111,-0.371198889,-0.764615556,0.51764205,0.755040044,0.428339623,4.820446062,3.761038879,4.206592007,0.67985,0.42065,0.19605,-1.7226,0.2612,0.5531,4,1.732050808,1.001677778,0.586636586,4,1.414213562,0.940435,0.779469619,4,1,0.318919048,0.342082549,6,3.872983346,1.475073333,3.59473464,6,3.31662479,1.449166667,2.8611993,7,4.795831523,0.840241667,3.732422459,0.511594891,0.902623079,-0.981206132,-0.41324833,-0.74802599,-0.753580802,-0.231845459,-0.027008513,0.293636182,1.01628193,-0.279605693,-0.206963416
"['338397.494454', '338400.179223']",0.823918769,0.765082951,0.385521125,4.177063989,3.419500092,3.999684544,0.64683,0.34458,0.078207778,-1.301253333,-0.288006667,-0.891447778,0.513205152,0.686920249,0.379619966,3.991443517,3.426438799,3.920920205,0.6404,0.15995,0.1719,-1.12985,0.1567,0.6178,5,2.236067977,0.89405,0.605860101,4,1,0.585809524,0.685104133,4,1,0.350605263,0.288757277,4,2,0.71805,2.715174159,6,2.828427125,1.145957143,2.105964996,8,5.291502622,0.12768,3.537607617,0.690503235,1.359561676,-1.01392394,-0.510311655,-1.071753706,-0.978381671,0.021126022,1.542788325,0.884360141,2.475025159,0.692339165,0.24076408
"['338398.399412', '338401.084234']",0.883108002,0.945677542,0.435317559,5.160612301,3.629661198,4.31807016,0.725536667,0.55877,0.015253333,-1.852482222,-0.58627,-0.826035556,0.506284838,0.767217276,0.437487517,4.843645906,3.602067931,4.262068872,0.72295,0.39125,0.15085,-1.324,-0.3393,0.5059,5,2.828427125,1.1243625,0.551776532,4,1.414213562,0.877,0.771533192,5,2.236067977,0.28711875,0.39045842,6,4,1.304633333,3.748593191,6,3.31662479,1.213564286,2.518095533,9,4.358898944,0.813522222,4.553416197,0.463376565,0.809966976,-0.618330573,-0.310429625,-0.659358852,-0.682927654,-0.457451039,-0.087782989,-0.043928324,0.759266451,-0.329603447,-0.345635686
"['338399.304429', '338401.989195']",0.820395692,0.748265885,0.411161192,4.720931949,3.011506371,3.521422986,0.653416667,0.361792222,0.034363333,-1.792141111,0.287907778,0.301278889,0.498859572,0.658656618,0.412018079,4.392010857,3.014506455,3.528166884,0.6404,0.1907,0.16785,-0.96655,0.3984,0.8307,5,3.464101615,0.999225,0.592983634,4,1.414213562,0.590671429,0.718299551,4,2,0.242529412,0.342720139,5,4.123105626,0.912933333,2.972439965,6,3,1.49405,2.231882993,8,4.69041576,1.66845,3.554236847,0.451646577,1.142798718,-0.76407712,-0.964463543,-1.134199566,-1.148126488,-0.644996382,1.127554507,-0.010321504,2.461376294,1.300393119,1.667262534
"['338400.209405', '338402.894196']",0.864016884,0.938118095,0.409684619,5.186944757,3.468411596,4.218442093,0.67091,0.512083333,0.047695556,-1.919928889,-0.862657778,-0.724874444,0.547480904,0.790429124,0.409178347,4.845528702,3.378240101,4.178977572,0.67545,0.28655,0.1652,-1.23735,-0.3774,0.66475,6,3.31662479,1.134806667,0.600093391,4,1.414213562,0.78613,0.799255476,4,2,0.262094444,0.349925176,5,3.741657387,1.294630769,3.634104144,7,2.645751311,0.8949,2.616138796,10,5.477225575,1.296788889,3.528889267,0.543990364,0.705852206,-0.778642615,-0.559341211,-0.56572885,-0.66868621,-0.495407831,-0.460027094,0.143595619,1.056391538,-0.241037719,-0.283784713
"['338401.114385', '338403.799206']",0.857839646,0.889720148,0.413132681,5.052177977,3.448233752,3.506592042,0.667532222,0.498934444,0.039913333,-1.730286667,-0.151623333,-0.023411111,0.54180372,0.740785892,0.413503779,4.773234049,3.464197904,3.52615838,0.6087,0.3299,0.16,-0.90935,0.3958,0.8058,6,3.31662479,1.05838,0.640273182,4,1.414213562,0.804510526,0.804091756,4,1,0.251189474,0.377635215,6,4.123105626,1.384076923,3.303195679,7,3.16227766,1.227054545,3.030687857,10,5.656854249,1.483888889,3.240874923,0.480360615,0.896744686,-0.862230405,-1.042346319,-0.803899923,-0.767188023,-0.679337895,0.13701948,0.042099671,2.181031418,-0.231411741,0.302191599
"['338402.019377', '338404.704193']",0.838439257,0.881714384,0.367004266,4.343372538,3.439265373,3.81081791,0.659061111,0.446257778,0.103732222,-1.372612222,-0.694957778,-1.055273333,0.521188094,0.764703678,0.354011651,4.143864914,3.387190343,3.682307868,0.62635,0.2594,0.2058,-0.9359,-0.07395,0.45555,5,2.236067977,1.027757143,0.593402429,4,1.414213562,0.7218,0.856163649,4,1,0.300347368,0.304619738,5,3,0.9813125,3.105541974,9,3.872983346,0.49997,2.794163988,9,5.567764363,0.90256,2.656911086,0.515742049,0.922762308,-1.094058035,-0.832164123,-0.687673752,-0.823992426,-0.412825883,0.110297858,1.166151924,2.787283161,-0.317523454,-0.048226473
"['338402.924378', '338405.609165']",0.876731427,0.907581175,0.39579746,5.024817678,3.571446817,4.156433614,0.718512222,0.54429,0.03784,-1.998837778,-0.373908889,-0.728598889,0.505207004,0.730327606,0.396191685,4.635972706,3.571718193,4.115000736,0.67855,0.3673,0.1403,-1.3509,0.1135,0.52385,6,3,1.210769231,0.547859581,4,1.414213562,0.868235,0.782987846,4,1.414213562,0.26844,0.348704013,6,3.464101615,0.977633333,3.467473847,7,3.872983346,1.5186,3.015628875,9,4,0.537033333,4.180902733,0.466520348,0.828374784,-0.794540717,-0.579765196,-0.760238489,-0.682944514,-0.350996166,0.095026256,-0.018325041,1.422322204,-0.358070149,-0.340441205
"['338403.829358', '338406.514164']",0.759629755,0.713115538,0.334900708,3.890961802,2.95984863,3.833508226,0.597822222,0.325893333,0.064178889,-1.59825,0.163288889,-0.572387778,0.471289601,0.637846249,0.330535145,3.567434261,2.9718977,3.811770916,0.5979,0.15685,0.15605,-1.11835,0.2379,0.65695,5,2.828427125,0.918566667,0.555994321,4,1.414213562,0.65964,0.681364781,4,1.414213562,0.260038095,0.259808671,5,2.449489743,0.379352941,2.821895038,5,3.605551275,1.585473333,2.204030599,7,4.472135955,1.062809091,2.975572513,0.650411928,1.13030334,-0.944629959,-0.564833035,-1.071174162,-1.0337995,0.394550368,0.965740301,0.122235046,1.810386081,0.918038706,0.417537
