7.6,2.675,3.0661,6.5356,5.9075
7.9,2.2336,2.3184,6.1009,5.0243
7.8,2.1499,2.4904,6.9819,5.8296
9,2.2678,2.2735,6.1056,5.066
10.286,2.43,2.0489,7.0008,5.4592
13,3.3466,1.4781,5.7647,4.621
10.429,4.5408,1.8781,4.948,3.8751
9.4286,5.3497,1.4494,3.6482,2.7594
8.6667,4.9497,1.6937,3.9046,3.1109
6.8182,1.8878,2.9246,5.6353,4.6205
7.1818,3.188,2.5089,6.1123,4.957
7.5455,3.2051,2.4148,7.0522,5.8805
8.5556,2.2973,2.0984,5.8148,4.9005
8,2.7487,2.6765,6.9113,5.8228
7.1818,2.6007,2.5903,6.4929,5.3364
7.1667,2.2896,2.2194,6.9052,5.763
7.6364,2.8731,2.021,6.8536,5.8253
8.1,2.6437,1.9705,6.4776,5.2401
8,2.708,1.9742,7.1511,5.8135
8.3333,2.7839,1.7368,6.5707,5.0123
8,2.6458,2.1839,6.1751,5.2862
8,2.7386,2.9982,6.0542,5.2114
7.5455,2.2523,2.9482,5.8069,5.1419
8.1,2.4698,3.1223,6.1481,5.1544
8.1,3.035,2.3394,4.6552,3.8718
8.3333,3.5707,2.2858,4.3277,3.4244
9.8571,6.3095,1.5709,3.3046,2.5573
15.2,12.418,1.6484,3.874,2.7216
17.25,11.927,2.6557,7.6803,4.6723
12.2,5.02,2.7635,7.0935,5.0303
7.5556,3.2059,2.1994,7.1427,5.8332
7.3,3.2677,2.0424,6.709,5.3555
7.1818,2.9264,1.9615,6.8364,5.5074
8.8889,3.2575,2.3468,7.3684,5.952
8.6667,3.0822,2.1191,6.5678,5.2071
8.3333,2.8284,2.2114,6.9409,5.7076
9.2222,2.5874,1.7899,6.1976,5.0214
8.2222,3.3458,1.5224,6.6561,5.4048
9.1111,3.7565,2.4645,6.7374,5.6021
8.8889,3.7231,2.5314,6.2641,5.1595
8.8889,3.3706,2.5825,7.2407,5.885
8.4444,3.1667,2.153,6.0914,4.9231
8.1,3.1429,2.1519,6.4962,5.3244
8.75,3.2404,1.7157,5.3816,4.1644
8.4,3.4059,1.8464,5.0774,3.9417
8,3.2016,1.5079,3.714,2.9045
8.5556,3.9405,1.4383,3.2341,2.4293
9.2222,3.3458,1.9195,3.8391,3.1273
8.5,3.2745,2.9175,5.9895,4.9728
8.2,2.1499,2.3055,6.6003,5.37
8.6,3.2387,2.3273,7.7057,6.1913
9.25,3.37,2.2876,6.5748,5.2568
8.125,2.6959,2.4235,6.4369,5.691
8.875,2.8504,2.3769,6.0515,5.2099
8.6667,4.062,2.1778,6.2719,5.2266
9.3333,3.6056,2.668,7.1038,5.8812
7.6,2.8363,2.6086,5.8166,5.1262
7.6,2.9889,2.5792,6.108,5.7425
7.5,3.0641,2.5101,5.7283,5.0192
8.3,2.7101,2.349,6.0554,5.2735
8.8889,2.5712,2.6082,6.5763,5.6396
8.3,2.9458,2.3548,6.3762,5.421
7.4545,3.2051,2.2062,6.4223,5.4726
8,3.559,1.4297,5.3833,4.4281
8.3,3.7431,1.8955,4.7138,3.6536
9.75,4.3997,1.7613,3.7921,2.8299
10,4.4078,1.6832,3.466,2.8738
8.25,3.0119,3.5702,5.87,4.9385
9.1111,3.3706,2.9214,6.4598,5.3355
8.5556,3.7454,2.343,7.7566,6.2073
7.8889,3.2956,2.1276,6.2881,5.1
6.9,2.5144,2.1231,6.1122,5.4893
7.4,2.9889,2.5555,5.6901,5.2241
7.3636,2.9077,2.2431,6.1445,5.3009
8.1,2.9981,2.8074,6.9754,5.9163
8.1,2.846,2.4733,6.1121,5.0019
8.2,2.6162,2.8539,7.0016,5.7708
8.1111,2.421,2.5492,6.1233,5.0089
8.1,1.9692,2.3048,6.4275,5.4359
8.7778,3.3458,2.6587,6.7036,5.6043
